Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2016	Eukaryotic Translation Elongation Homo sapiens R-HSA-156842	53/89	1.2126286458203186e-32	1.3162532755540552e-30	0	0	15.145360922146637	1113.03155243165	RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL10A;RPL8;RPL9;RPL6;RPL7;RPS17;RPL18A;RPS19;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS8;RPL23;RPL22;RPL13A;EEF1A1;EEF1D;RPL37A;RPL10;RPL12;RPL11;RPL36A;RPS4Y1;RPS15A;RPL14;RPL13;RPL17;RPL19;RPL41;EEF2;RPS26;RPS25;RPS28;RPS27;RPS29;RPS20;RPS21
Reactome_2016	SRP-dependent cotranslational protein targeting to membrane Homo sapiens R-HSA-1799339	58/107	1.6616448732734375e-32	1.6533366489070705e-30	0	0	12.202805397315265	892.9392474237087	RPL4;RPL5;SRP19;RPL30;TRAM1;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;SRP14;RPL8;RPL10A;RPL9;RPL6;RPL7;SEC61A2;RPS17;RPS19;RPL18A;SEC61G;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS8;RPL23;RPL22;RPL13A;RPL37A;RPL10;RPL12;RPL11;RPL36A;RPS4Y1;RPS15A;SRP72;RPL14;RPL13;RPL17;RPL19;RPL41;SRP68;RPS26;RPS25;SPCS3;RPS28;RPS27;RPS29;RPS20;RPS21
Reactome_2016	Viral mRNA Translation Homo sapiens R-HSA-192823	51/84	4.815872402139789e-32	4.4231935755037765e-30	0	0	15.88335220838052	1145.3613259594963	RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL10A;RPL8;RPL9;RPL6;RPL7;RPS17;RPL18A;RPS19;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS8;RPL23;RPL22;RPL13A;RPL37A;RPL10;RPL12;RPL11;RPL36A;RPS4Y1;RPS15A;RPL14;RPL13;RPL17;RPL19;RPL41;RPS26;RPS25;RPS28;RPS27;RPS29;RPS20;GRSF1;RPS21
Reactome_2016	Formation of a pool of free 40S subunits Homo sapiens R-HSA-72689	54/96	1.8327141794847255e-31	1.5630433787891158e-29	0	0	13.229803095373146	936.3305805073944	RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL10A;RPL8;RPL9;RPL6;RPL7;RPS17;RPL18A;RPS19;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS8;RPL23;RPL22;RPL13A;RPL37A;RPL10;RPL12;RPL11;RPL36A;RPS4Y1;RPS15A;RPL14;RPL13;RPL17;RPL19;RPL41;RPS26;RPS25;RPS28;EIF3M;RPS27;RPS29;EIF3J;RPS20;EIF3E;RPS21;EIF3A
Reactome_2016	Gene Expression Homo sapiens R-HSA-74160	290/1631	5.067860464875582e-31	3.823874978265856e-29	0	0	2.3851947568670715	166.38455337811973	EIF4A2;RPL4;RPL5;RPL30;RPL3;RPL32;MAML1;RPL31;RPL34;THUMPD1;RPL8;RPL9;RPL6;GLS;CCAR1;RPL7;RPS17;PSMD6;PSMD7;RPS19;RPL18A;RPL36;RPL35;RPL38;RPL37;RPS11;RPS10;RPL39;ZNF169;RPS13;RPS12;NUP214;SAP30BP;RPL23;RPL22;DICER1;MED4;ZNF14;CDC40;MED6;SRRM1;SCO1;XRN1;ZC3H11A;TFAM;NUP98;NUP205;SET;ZNF394;SUPT4H1;BAZ2A;TXN;RPS4Y1;RPAP2;ZNF708;ZNF267;ZNF266;RPL41;PNO1;NR1D2;AIMP1;RPS26;HNRNPM;RPS25;RPS28;RPS27;EIF5;SNW1;AGO3;AGO4;RPS29;AGO2;MPHOSPH10;RPS20;NOL11;HNRNPC;CDK12;DCP1A;RPS21;ZNF136;SMG1;TRAM1;CDKN1B;ELL;PHF1;RPLP1;RPLP0;SMG7;COX7C;WDR43;MED17;BBC3;ING5;MED13;XPO1;SEC61G;RPLP2;UPF2;UPF1;NCOA2;TET2;TFB2M;MED23;AEBP2;HNRNPH1;PABPC1;SLU7;CD44;FYTTD1;ZNF350;RPL10;RNMT;RPL12;SRRT;RPL11;RPS27L;PPP2CA;RPS15A;SRP72;EXOSC9;PERP;TWISTNB;RPL14;RPL13;RICTOR;RPL17;SF3B1;PAIP1;RPL19;ZNF101;SF3A3;RANBP2;NPM1;TRMT10C;CDKN2A;USP9X;RIOK3;MBD2;SRP68;COX6C;GATAD2B;ZNF33B;GATAD2A;ZNF33A;SPCS3;PSMC6;XPOT;CCNG1;TCEA1;FAS;ZNF331;SRP19;CRCP;CCNT2;ICE1;GTF2B;UBE2D3;RORA;ARID4B;CASC3;PRDM1;SRP14;RPL10A;SESN3;NARS2;PAPOLA;EP300;RPS8;THOC2;SAP30;EEF1A1;PRPF6;KAT6A;PRPF3;MAPKAPK2;SRSF2;ZNF317;SNRPG;SRSF4;SRSF5;SRSF6;SNRNP200;SRSF7;SNRPA;NOTCH2;DDX6;COX19;DDX5;ZNF791;PSMD12;RBM8A;PLD6;NDRG1;TPR;UBC;PMAIP1;COX14;RPRD1B;ZNF544;HSPA8;BRPF1;SMAD3;FUS;TNFRSF10B;NUP153;CWC15;EEF2;SUPT5H;ESR2;RCL1;CNOT4;CDK9;LSM8;NR4A1;EIF2S3;RGCC;CNOT1;JMY;MDM2;TAF4B;MDM4;CNOT8;COX20;DYRK2;PPP1R13B;DDX47;ADAR;C2ORF49;YBX1;CHD3;MTO1;SEC61A2;METTL14;YWHAQ;TNPO1;YWHAG;YWHAH;TGIF1;EIF5B;HSP90AA1;NCBP1;DIS3;NCBP2;EED;MARS2;RPL13A;PPP2R5C;DDX52;RABGGTB;UTP18;PPM1A;RBL1;EEF1D;RPL37A;ETF1;SNRPA1;BDP1;RRN3;RNF34;RPL36A;DDX21;TAF1D;PABPN1;POLR2A;FIP1L1;U2AF2;TRA2B;EIF4H;ZNF746;EIF4E;EIF4B;NOP58;HNRNPA3;SSB;WTAP;KRR1;CDC5L;EIF3M;EIF3J;POLR3E;ZNF736;EIF3E;FAM98B;RBMX;TAF3;EIF3A;TRIM33;TNRC6A;TAF2;TNRC6B
Reactome_2016	Selenocysteine synthesis Homo sapiens R-HSA-2408557	51/87	5.444378109758756e-31	3.823874978265856e-29	0	0	14.55733295583239	1014.4358168270148	RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL10A;RPL8;RPL9;RPL6;RPL7;RPS17;RPL18A;RPS19;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS8;RPL23;SECISBP2;RPL22;RPL13A;RPL37A;RPL10;RPL12;RPL11;RPL36A;RPS4Y1;RPS15A;RPL14;RPL13;RPL17;RPL19;RPL41;RPS26;RPS25;RPS28;RPS27;RPS29;RPS20;RPS21
Reactome_2016	Eukaryotic Translation Termination Homo sapiens R-HSA-72764	51/87	5.444378109758756e-31	3.823874978265856e-29	0	0	14.55733295583239	1014.4358168270148	RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL10A;RPL8;RPL9;RPL6;RPL7;RPS17;RPL18A;RPS19;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS8;RPL23;RPL22;RPL13A;RPL37A;ETF1;RPL10;RPL12;RPL11;RPL36A;RPS4Y1;RPS15A;RPL14;RPL13;RPL17;RPL19;RPL41;RPS26;RPS25;RPS28;RPS27;RPS29;RPS20;RPS21
Reactome_2016	Influenza Viral RNA Transcription and Replication Homo sapiens R-HSA-168273	59/128	4.524321088616584e-28	3.001132988782333e-26	0	0	8.810456546470792	554.7320272951075	RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL9;RPL6;RPL7;RPS17;RPS19;RPL18A;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;NUP214;HSP90AA1;RPS8;RPL23;RPL22;RPL13A;RPL37A;NUP98;NUP205;RPL10;RPL12;RPL11;RPL36A;RPS4Y1;RPS15A;POLR2A;TPR;RPL14;RPL13;RPL17;RPL19;RANBP2;RPL41;NUP153;RPS26;RPS25;RPS28;RPS27;RPS29;RPS20;GRSF1;RPS21
Reactome_2016	Influenza Infection Homo sapiens R-HSA-168254	63/147	1.136485764214877e-27	7.141915802487175e-26	0	0	7.739025085518814	480.1434851413756	RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL9;RPL6;RPL7;RPS17;XPO1;RPS19;RPL18A;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;KPNA3;RPL39;RPS10;RPS13;RPS12;NUP214;HSP90AA1;RPS8;RPL23;RPL22;RPL13A;RPL37A;NUP98;NUP205;RPL10;RPL12;RPL11;RPL36A;RPS4Y1;RPS15A;PABPN1;POLR2A;TPR;RPL14;RPL13;RPL17;RPL19;RANBP2;RPL41;EIF2AK2;NUP153;RPS26;RPS25;RPS28;RPS27;RPS29;RPS20;GRSF1;RPS21
Reactome_2016	Influenza Life Cycle Homo sapiens R-HSA-168255	60/136	3.0364692130831896e-27	1.812772120210664e-25	0	0	8.136027319294252	496.7785228868795	RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL9;RPL6;RPL7;RPS17;XPO1;RPS19;RPL18A;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;NUP214;HSP90AA1;RPS8;RPL23;RPL22;RPL13A;RPL37A;NUP98;NUP205;RPL10;RPL12;RPL11;RPL36A;RPS4Y1;RPS15A;POLR2A;TPR;RPL14;RPL13;RPL17;RPL19;RANBP2;RPL41;NUP153;RPS26;RPS25;RPS28;RPS27;RPS29;RPS20;GRSF1;RPS21
Reactome_2016	Selenoamino acid metabolism Homo sapiens R-HSA-2408522	52/111	2.575268964044117e-25	1.4642243538422264e-23	0	0	9.050252076631295	512.4132660088596	RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL9;RPL6;RPL7;RPS17;RPS19;RPL18A;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS8;RPL23;SECISBP2;RPL22;RPL13A;RPL37A;RPL10;RPL12;RPL11;RPL36A;RPS4Y1;RPS15A;RPL14;RPL13;RPL17;RPL19;RPL41;RPS26;AIMP1;RPS25;RPS28;RPS27;RPS29;RPS20;RPS21
Reactome_2016	Major pathway of rRNA processing in the nucleolus Homo sapiens R-HSA-6791226	63/166	3.5346110996112356e-24	1.9183298422435524e-22	0	0	6.30481230142476	340.45632697974224	RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;DDX47;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL9;RPL6;WDR43;RPL7;RPS17;RPS19;RPL18A;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS8;RPL23;RPL22;RPL13A;DDX52;UTP18;RPL37A;RPL10;RPL12;RPL11;RPL36A;RPS27L;RPS4Y1;RPS15A;EXOSC9;RPL14;RPL13;RPL17;RPL19;RPL41;NOP58;PNO1;KRR1;RIOK3;RPS26;RCL1;RPS25;RPS28;RPS27;RPS29;MPHOSPH10;RPS20;NOL11;RPS21
Reactome_2016	rRNA processing Homo sapiens R-HSA-72312	65/180	1.678461699202019e-23	8.713405516727002e-22	0	0	5.828965654159222	305.6801652899356	RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;DDX47;RPL34;RPLP1;RPLP0;THUMPD1;RPL8;RPL10A;RPL9;RPL6;WDR43;RPL7;RPS17;RPS19;RPL18A;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS8;RPL23;RPL22;RPL13A;DDX52;UTP18;RPL37A;RPL10;RPL12;RPL11;RPL36A;RPS27L;RPS4Y1;RPS15A;EXOSC9;RPL14;RPL13;RPL17;RPL19;RPL41;NOP58;TRMT10C;PNO1;KRR1;RIOK3;RPS26;RCL1;RPS25;RPS28;RPS27;RPS29;MPHOSPH10;RPS20;NOL11;RPS21
Reactome_2016	Infectious disease Homo sapiens R-HSA-5663205	95/348	2.791842769266388e-23	1.3889417777100277e-21	0	0	3.909761147300914	203.0446688280327	RPL4;RPL5;RPL30;RPL3;CCNT2;HSP90AB1;RPL32;ELL;RPL31;RPL34;RPLP1;GTF2B;RPLP0;ANTXR2;RPL8;RPL10A;RPL9;RPL6;RPL7;PSMD6;RPS17;PSMD7;XPO1;RPS19;RPL18A;AP1G1;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;CCR5;RPL39;RPS10;KPNA3;RPS13;RPS12;SKP1;NUP214;HSP90AA1;NCBP1;RPS8;NCBP2;RPL23;RPL22;RPL13A;CD8B;LCK;RPL37A;NUP98;DOCK2;NUP205;PSMD12;RPL10;CUL5;RNMT;RPL12;RPL11;SUPT4H1;RPL36A;RPS4Y1;RPS15A;PABPN1;POLR2A;TPR;UBC;RPL14;RPL13;RPL17;PAK2;RPL19;RANBP2;RPL41;NPM1;EIF2AK2;NUP153;EEF2;SUPT5H;RPS26;CDK9;RPS25;RPS28;CD4;RPS27;PSMC6;RPS29;CHMP2B;TCEA1;TAF4B;RPS20;GRSF1;RPS21;TAF3;TAF2
Reactome_2016	Processing of Capped Intron-Containing Pre-mRNA Homo sapiens R-HSA-72203	52/193	4.246165588797222e-13	2.0279686852095528e-11	0	0	3.769851124103429	107.3939726100752	CASC3;YBX1;CCAR1;METTL14;PAPOLA;NUP214;NCBP1;NCBP2;THOC2;CDC40;SRRM1;PRPF6;HNRNPH1;ZC3H11A;PRPF3;SNRPG;SRSF2;SRSF4;SNRPA1;NUP98;SRSF5;SRSF6;SNRNP200;SLU7;SRSF7;SNRPA;FYTTD1;NUP205;DDX5;RBM8A;SRRT;PABPN1;POLR2A;FIP1L1;U2AF2;TRA2B;TPR;SF3B1;EIF4E;RANBP2;SF3A3;HSPA8;HNRNPA3;WTAP;FUS;CDC5L;NUP153;CWC15;HNRNPM;LSM8;HNRNPC;RBMX
Reactome_2016	Ribosomal scanning and start codon recognition Homo sapiens R-HSA-72702	26/57	5.228298072607321e-13	2.3120695921085707e-11	0	0	8.500423263269754	240.3878930833989	EIF4A2;RPS4Y1;RPS17;RPS15A;RPS19;EIF4H;RPS11;RPS10;EIF4E;RPS13;EIF4B;RPS12;RPS8;RPS26;RPS25;RPS28;EIF3M;EIF2S3;RPS27;EIF5;RPS29;EIF3J;RPS20;EIF3E;RPS21;EIF3A
Reactome_2016	Translation initiation complex formation Homo sapiens R-HSA-72649	26/57	5.228298072607321e-13	2.3120695921085707e-11	0	0	8.500423263269754	240.3878930833989	EIF4A2;RPS4Y1;RPS17;RPS15A;RPS19;EIF4H;RPS11;RPS10;EIF4E;RPS13;EIF4B;RPS12;RPS8;RPS26;RPS25;RPS28;EIF3M;EIF2S3;RPS27;RPS29;EIF3J;RPS20;EIF3E;PABPC1;RPS21;EIF3A
Reactome_2016	Disease Homo sapiens R-HSA-1643685	126/725	5.742006416350168e-13	2.4485555932578933e-11	0	0	2.18734753072586	61.6521345845622	RPL4;RPL5;RPL30;RPL3;CCNT2;RPL32;MAML1;RPL31;RPL34;GTF2B;RPL8;RPL10A;ANTXR2;RPL9;RPL6;RPL7;PSMD6;RPS17;PSMD7;RPS19;RPL18A;RPL36;RPL35;EP300;RPL38;RPL37;RPS11;RPL39;KPNA3;RPS10;RPS13;RPS12;SKP1;NUP214;MCCC2;FBXW7;RPS8;RPL23;RPL22;ADAM17;CD8B;NUP98;MMADHC;NOTCH2;NUP205;PSMD12;CUL5;SUPT4H1;PIK3R1;RPS4Y1;TPR;UBC;RPL41;SMAD3;EIF2AK2;NUP153;EEF2;SUPT5H;NFKB1;NFKB2;CDK9;RPS26;RPS25;NR4A1;RPS28;RPS27;SNW1;RPS29;CHMP2B;MDM2;TAF4B;RPS20;GRSF1;RPS21;CD320;CDKN1B;HSP90AB1;ELL;RPLP1;RPLP0;ZMYM2;XPO1;AP1G1;CNTRL;RPLP2;CCR5;HSP90AA1;NCBP1;NCBP2;RPL13A;GAB2;PPP2R5C;VCAN;LCK;RPL37A;DOCK2;HDAC5;RPL10;RNMT;RPL12;RPL11;RPL36A;HDAC9;PPP2CA;RPS15A;POLR2A;PABPN1;RPL14;RPL13;RICTOR;RPL17;PAK2;RPL19;RANBP2;NPM1;CSNK1A1;TRAT1;CCDC59;PTPN11;CD4;PSMC6;TCEA1;KRAS;AGRN;TAF3;TAF2
Reactome_2016	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S Homo sapiens R-HSA-72662	26/58	8.66059410714317e-13	3.565775642734119e-11	0	0	8.234331379117812	228.7070956322609	EIF4A2;RPS4Y1;RPS17;RPS15A;RPS19;EIF4H;RPS11;RPS10;EIF4E;RPS13;EIF4B;RPS12;RPS8;RPS26;RPS25;RPS28;EIF3M;EIF2S3;RPS27;RPS29;EIF3J;RPS20;EIF3E;PABPC1;RPS21;EIF3A
Reactome_2016	mRNA Splicing - Major Pathway Homo sapiens R-HSA-72163	40/134	6.415195355505516e-12	2.553247751491195e-10	0	0	4.3317089524539325	111.63832643480823	DDX5;RBM8A;SRRT;CASC3;YBX1;CCAR1;PABPN1;POLR2A;FIP1L1;U2AF2;TRA2B;PAPOLA;SF3B1;SF3A3;HSPA8;HNRNPA3;NCBP1;FUS;NCBP2;CDC5L;CWC15;CDC40;SRRM1;HNRNPM;LSM8;PRPF6;HNRNPH1;PRPF3;SNRPG;SRSF2;SRSF4;SNRPA1;SRSF5;HNRNPC;SRSF6;SNRNP200;SRSF7;SLU7;RBMX;SNRPA
Reactome_2016	Interferon Signaling Homo sapiens R-HSA-913531	49/196	3.829536167684496e-11	1.4749890916823507e-09	0	0	3.4004524886877827	81.56220718365341	EIF4A2;EIF4E3;ADAR;ICAM1;OASL;HERC5;TRIM26;KPNA3;TRIM22;HLA-DPA1;NUP214;GBP5;RSAD2;HLA-G;PIAS1;OAS3;TRIM14;IRF5;NUP98;HLA-DQB2;CD44;IRF9;HLA-DQB1;NUP205;SP100;CAMK2D;IFI6;SAMHD1;TPR;UBC;HLA-DQA2;EIF4E;HLA-DQA1;RANBP2;EGR1;PTPN1;HLA-DRB5;VCAM1;MX2;MX1;EIF2AK2;NUP153;PTPN11;ISG20;UBE2N;TRIM38;XAF1;HLA-DRB1;EIF4G2
