Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Cellular_Component_2021	coated vesicle membrane (GO:0030662)	14/55	4.90802798737196e-05	0.0014724448688905	0	0	4.147981413894561	41.15649240951899	SEC23A;HLA-DRB5;SEC24B;HLA-G;CNIH1;AP1G1;VTI1A;HLA-DQA2;SEC24C;HLA-DQB2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
GO_Cellular_Component_2021	prespliceosome (GO:0071010)	7/15	5.646543745008035e-05	0.0014724448688905	0	0	10.599327427821525	103.68136841395123	PRPF39;U2AF2;SNRPG;LUC7L3;PRPF40A;SF3B1;LUC7L2
GO_Cellular_Component_2021	U2-type prespliceosome (GO:0071004)	7/15	5.646543745008035e-05	0.0014724448688905	0	0	10.599327427821525	103.68136841395123	PRPF39;U2AF2;SNRPG;LUC7L3;PRPF40A;SF3B1;LUC7L2
GO_Cellular_Component_2021	MHC protein complex (GO:0042611)	8/20	6.322831324056986e-05	0.0015310284420395	0	0	8.07922959072007	78.11611867040246	HLA-DRB5;HLA-DMA;HLA-DOA;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DPA1;HLA-DQB1
GO_Cellular_Component_2021	integral component of lumenal side of endoplasmic reticulum membrane (GO:0071556)	9/28	0.000159842180100907	0.0033382223341715	0	0	5.74209834705028	50.19353981691175	HLA-DRB5;HLA-DQA2;HLA-G;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DPA1;TAPBP;HLA-DQB1
GO_Cellular_Component_2021	lumenal side of endoplasmic reticulum membrane (GO:0098553)	9/28	0.000159842180100907	0.0033382223341715	0	0	5.74209834705028	50.19353981691175	HLA-DRB5;HLA-DQA2;HLA-G;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DPA1;TAPBP;HLA-DQB1
GO_Cellular_Component_2021	ER to Golgi transport vesicle membrane (GO:0012507)	13/54	0.00016740347988470844	0.0033382223341715	0	0	3.849159677367525	33.46884221493326	SEC23A;HLA-DRB5;SEC24B;HLA-G;CNIH1;VTI1A;HLA-DQA2;SEC24C;HLA-DQB2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
GO_Cellular_Component_2021	cytosolic large ribosomal subunit (GO:0022625)	13/55	0.00020402748897344628	0.0036206464457075	0	0	3.757309116004768	31.926816766015538	RPL34;RPLP1;RPL12;RPL22;RPL36A;RPL9;RPL7;RPL18A;RPL36;RPL38;RPL37;RPL39;RSL24D1
GO_Cellular_Component_2021	cytoplasmic side of endoplasmic reticulum membrane (GO:0098554)	6/13	0.00021360745992374697	0.0036206464457075	0	0	10.376768149882905	87.6979125048535	DNAJA1;RPS26;PTPN1;RPS28;RPS29;THADA
GO_Cellular_Component_2021	RISC complex (GO:0016442)	6/13	0.00021360745992374697	0.0036206464457075	0	0	10.376768149882905	87.6979125048535	AGO3;AGO4;AGO2;DICER1;EIF4E;TNRC6A
GO_Cellular_Component_2021	spliceosomal snRNP complex (GO:0097525)	12/51	0.0003715407508417719	0.0059977292635886	0	0	3.733225300045576	29.484460928967177	SF3A3;LSM8;PRPF39;PRPF6;SNRPG;LUC7L3;PRPF40A;SNRPA1;SNRNP200;SF3B1;LUC7L2;SNRPA
GO_Cellular_Component_2021	nuclear membrane (GO:0031965)	30/204	0.0004178143627718863	0.0064381394990758	0	0	2.1014725814973927	16.350451378870684	NUP205;AHCTF1;RIF1;GATA6;ITPR3;RNF6;CASC3;SYNE2;SYNE1;PCM1;RB1CC1;MYO6;LMNA;BRAP;RANBP2;KLHDC2;SMAD1;DUSP2;AKIRIN1;SMAD3;PHF11;MX1;NUP153;UTP18;GTPBP4;NR4A1;DNAJC2;BCL2;NUP98;TAF3
GO_Cellular_Component_2021	transport vesicle membrane (GO:0030658)	13/60	0.000507584966599399	0.0074813610294433	0	0	3.3566843270821067	25.46329185008428	SEC23A;HLA-DRB5;SEC24B;HLA-G;CNIH1;VTI1A;HLA-DQA2;SEC24C;HLA-DQB2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
GO_Cellular_Component_2021	cytosolic small ribosomal subunit (GO:0022627)	10/40	0.0006775128909202646	0.0095698695842487	0	0	4.040981810212579	29.487375541547745	RPS26;RPS17;RPS28;RPS29;RPS27L;RPS20;RPS4Y1;RPS10;RPS21;EIF2A
GO_Cellular_Component_2021	nuclear inclusion body (GO:0042405)	5/11	0.0008153799850278464	0.0110565525969775	0	0	10.082459589340324	71.70500389191864	RANBP2;SLF1;ATXN1;NUP153;NUP98
GO_Cellular_Component_2021	P-body (GO:0000932)	15/80	0.0009833271662057646	0.0128210734362982	0	0	2.8015019281510045	19.399192477742847	YTHDF3;SYNE1;PATL2;ZC3H12D;BTBD1;CNOT1;ZC3H12A;AGO2;CNOT8;DCP1A;EIF4E;LSM14A;APOBEC3A;TNRC6A;TNRC6B
GO_Cellular_Component_2021	T cell receptor complex (GO:0042101)	5/12	0.0013099476008085	0.0164471198768178	0	0	8.64164014229545	57.3612036307414	CD4;CD8B;TRAT1;CD3G;CD3D
GO_Cellular_Component_2021	U1 snRNP (GO:0005685)	6/18	0.0016557751843668	0.0200467066964411	0	0	6.0514754098360655	38.75053800854472	PRPF39;SNRPG;LUC7L3;PRPF40A;LUC7L2;SNRPA
GO_Cellular_Component_2021	small ribosomal subunit (GO:0015935)	10/45	0.0017964395148061	0.020374337117004	0	0	3.462759462759463	21.891387408124125	RPS26;RPS17;RPS28;RPS29;RPS27L;RPS20;RPS4Y1;RPS10;RPS21;EIF2A
GO_Cellular_Component_2021	clathrin-coated endocytic vesicle (GO:0045334)	15/85	0.0018598310463649	0.020374337117004	0	0	2.600687900490011	16.35122605560299	HLA-DRB5;TFRC;CD3G;CD3D;CD4;MYO6;IL7R;HLA-DQA2;RAB5A;HLA-DQB2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1;PICALM
GO_Cellular_Component_2021	RISC-loading complex (GO:0070578)	4/8	0.0018631399723514	0.020374337117004	0	0	12.092337917485263	76.00629393592621	AGO3;AGO4;AGO2;DICER1
GO_Cellular_Component_2021	clathrin-coated endocytic vesicle membrane (GO:0030669)	13/69	0.0019969363903995	0.0211550448857954	0	0	2.8158408620365143	17.503664050587894	HLA-DRB5;TFRC;CD3G;CD3D;CD4;IL7R;HLA-DQA2;RAB5A;HLA-DQB2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
GO_Cellular_Component_2021	H3 histone acetyltransferase complex (GO:0070775)	4/9	0.0031510134103105	0.0323695013968268	0	0	9.673346430910282	55.71877686666842	ING5;BRPF1;KAT6A;KAT7
GO_Cellular_Component_2021	clathrin-coated vesicle membrane (GO:0030665)	15/90	0.0033081835218286	0.0323792603454479	0	0	2.4266490765171502	13.859456824155869	HLA-DRB5;TFRC;CD3G;CD3D;CD4;NECAP1;AP1G1;IL7R;HLA-DQA2;RAB5A;HLA-DQB2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
GO_Cellular_Component_2021	mitochondrial outer membrane (GO:0005741)	19/126	0.0033429914810934	0.0323792603454479	0	0	2.156443158779608	12.29364355706146	ATAD1;RSAD2;BCL2A1;VPS13C;VPS13A;PLD6;TOMM20;MYO19;NIPSNAP2;AGPAT4;FAM210B;BCL2L11;PPP2R2B;BCL2;TOMM7;PMAIP1;KRAS;DNM1L;BOK
GO_Cellular_Component_2021	cytoplasmic stress granule (GO:0010494)	12/65	0.0034906160743084	0.032869968033071	0	0	2.745003540064839	15.53034348346096	MBNL1;STAU1;YTHDF3;CELF1;PABPC4;DHX36;CTSG;LARP4B;PABPC1;EIF4E;LSM14A;RC3H2
GO_Cellular_Component_2021	U2-type precatalytic spliceosome (GO:0071005)	10/50	0.0040817194173751	0.0373973752024374	0	0	3.029092702169625	16.663756708794335	SRRM2;SF3A3;SMU1;LSM8;PRPF6;PRPF3;SNRPG;SNRPA1;SNRNP200;SF3B1
GO_Cellular_Component_2021	precatalytic spliceosome (GO:0071011)	10/52	0.0054703424984925	0.0488012133418147	0	0	2.884537115306346	15.02386364062074	SRRM2;SF3A3;SMU1;LSM8;PRPF6;PRPF3;SNRPG;SNRPA1;SNRNP200;SF3B1
GO_Cellular_Component_2021	organelle outer membrane (GO:0031968)	20/142	0.0058340590193402	0.0507114360911879	0	0	1.990539323648436	10.23941846303027	ATAD1;RSAD2;BCL2A1;VPS13C;VPS13A;ITPR3;PLD6;TOMM20;MYO19;NIPSNAP2;AGPAT4;FAM210B;BCL2L11;PPP2R2B;BCL2;TOMM7;PMAIP1;KRAS;DNM1L;BOK
GO_Cellular_Component_2021	U2-type catalytic step 2 spliceosome (GO:0071007)	7/30	0.0064672062727047	0.0534942808306026	0	0	3.683727034120735	18.569708724079465	SRRM2;SNW1;SYF2;SNRPG;CDC5L;SNRPA1;CWC15
GO_Cellular_Component_2021	preribosome, large subunit precursor (GO:0030687)	6/23	0.0064698097759725	0.0534942808306026	0	0	4.270472516875603	21.52578037434099	MAK16;PPAN;WDR74;RRS1;MDN1;RRP15
