Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956	12/92	5.3196779854096456e-08	3.607708888286904e-06	0	0	8.926595744680851	149.51394420081394	RPL41;RPS28;RPS27;RPS29;RPL34;RPL36A;RPL38;RPL22L1;RPL37;PABPC1;RPL39;RPS21
Reactome_2022	rRNA Processing R-HSA-72312	17/199	5.904022228498092e-08	3.6703338187163136e-06	0	0	5.6150624067290735	93.46297705966876	LTV1;RPL41;NOP58;DIS3;RPL34;RPL36A;DDX52;UTP18;WDR43;RPS28;RPS27;RPS29;RPL38;RPL22L1;RPL37;RPL39;RPS21
Reactome_2022	Translation R-HSA-72766	20/281	8.504556525631028e-08	4.880307052400574e-06	0	0	4.6306441794678985	75.38725149861347	PTCD3;RPL41;RPL34;RPL36A;SRP68;AIMP1;RPS28;RPS27;SRP72;RPS29;RPL38;RPL22L1;EIF3E;RPL37;PABPC1;RPL39;RPS21;EIF4E;EIF4B;EIF3A
Reactome_2022	Cellular Responses To Stress R-HSA-2262752	34/722	9.554061746416509e-08	5.090950044876226e-06	0	0	3.0538122111961217	49.36094830954067	HSP90AB1;DCTN1;RPL34;RPL36A;DNAJB6;EP300;NUP88;RPL38;RPL37;RPL39;MAP4K4;HSPA9;MBTPS1;RPL41;ABCC1;NCOA6;DIS3;EED;GFPT1;PHC3;NFKB1;NCOR2;DNAJA1;DNAJC2;RPS28;RPS27;SCO1;AGO3;RPS29;MAPKAPK2;CREBRF;RPL22L1;RPS21;TNRC6A
Reactome_2022	Cellular Responses To Stimuli R-HSA-8953897	34/736	1.5027300500451802e-07	7.4735774488913635e-06	0	0	2.9907013001475544	46.986346364472816	HSP90AB1;DCTN1;RPL34;RPL36A;DNAJB6;EP300;NUP88;RPL38;RPL37;RPL39;MAP4K4;HSPA9;MBTPS1;RPL41;ABCC1;NCOA6;DIS3;EED;GFPT1;PHC3;NFKB1;NCOR2;DNAJA1;DNAJC2;RPS28;RPS27;SCO1;AGO3;RPS29;MAPKAPK2;CREBRF;RPL22L1;RPS21;TNRC6A
Reactome_2022	Peptide Chain Elongation R-HSA-156902	11/86	2.3573536110219934e-07	1.0991161211390044e-05	0	0	8.704	132.82787953164583	RPL41;RPS28;RPS27;RPS29;RPL34;RPL36A;RPL38;RPL22L1;RPL37;RPL39;RPS21
Reactome_2022	Selenocysteine Synthesis R-HSA-2408557	11/90	3.773033735451455e-07	1.4814121929719924e-05	0	0	8.261603375527427	122.19090065056658	RPL41;RPS28;RPS27;RPS29;RPL34;RPL36A;RPL38;RPL22L1;RPL37;RPL39;RPS21
Reactome_2022	Eukaryotic Translation Elongation R-HSA-156842	11/90	3.773033735451455e-07	1.4814121929719924e-05	0	0	8.261603375527427	122.19090065056658	RPL41;RPS28;RPS27;RPS29;RPL34;RPL36A;RPL38;RPL22L1;RPL37;RPL39;RPS21
Reactome_2022	Eukaryotic Translation Termination R-HSA-72764	11/90	3.773033735451455e-07	1.4814121929719924e-05	0	0	8.261603375527427	122.19090065056658	RPL41;RPS28;RPS27;RPS29;RPL34;RPL36A;RPL38;RPL22L1;RPL37;RPL39;RPS21
Reactome_2022	Translation Initiation Complex Formation R-HSA-72649	9/57	4.79739016921786e-07	1.7894265331182618e-05	0	0	11.075489457831326	161.14863294489857	RPS28;RPS27;RPS29;EIF3E;PABPC1;EIF4E;RPS21;EIF4B;EIF3A
Reactome_2022	mRNA Activation Upon Binding Of Cap-Binding Complex And eIFs, Subsequent Binding To 43S R-HSA-72662	9/58	5.594156843614943e-07	1.9640163083571775e-05	0	0	10.848905827391198	156.184895136335	RPS28;RPS27;RPS29;EIF3E;PABPC1;EIF4E;RPS21;EIF4B;EIF3A
Reactome_2022	Selenoamino Acid Metabolism R-HSA-2408522	12/114	5.792005198908568e-07	1.9640163083571775e-05	0	0	6.993384587877705	100.43631167206814	AIMP1;RPL41;RPS28;RPS27;RPS29;RPL34;RPL36A;RPL38;RPL22L1;RPL37;RPL39;RPS21
Reactome_2022	Influenza Viral RNA Transcription And Replication R-HSA-168273	13/137	6.554158606579726e-07	2.12582709587325e-05	0	0	6.243976199842644	88.90170753935183	RPL41;RPL34;RPL36A;BLOC1S6;RPS28;RPS27;RPS29;RPL38;NUP88;RPL22L1;RPL37;RPL39;RPS21
Reactome_2022	Response Of EIF2AK4 (GCN2) To Amino Acid Deficiency R-HSA-9633012	11/98	9.000802491414856e-07	2.797749441081451e-05	0	0	7.498850574712644	104.38986344038344	RPL41;RPS28;RPS27;RPS29;RPL34;RPL36A;RPL38;RPL22L1;RPL37;RPL39;RPS21
Reactome_2022	Influenza Infection R-HSA-168255	13/157	3.0668238667739717e-06	9.15140241845353e-05	0	0	5.371252540650406	68.18734255138874	RPL41;RPL34;RPL36A;BLOC1S6;RPS28;RPS27;RPS29;RPL38;NUP88;RPL22L1;RPL37;RPL39;RPS21
Reactome_2022	Ribosomal Scanning And Start Codon Recognition R-HSA-72702	8/57	5.25157757104481e-06	0.00015067987953843956	0	0	9.61451247165533	116.88345541027184	RPS28;RPS27;RPS29;EIF3E;EIF4E;RPS21;EIF4B;EIF3A
Reactome_2022	Regulation Of Expression Of SLITs And ROBOs R-HSA-9010553	13/167	6.063265703726713e-06	0.00016752578574000474	0	0	5.019896262274311	60.30532905183384	RPL41;RPL34;USP33;RPL36A;RPS28;RPS27;RPS29;RPL38;RPL22L1;RPL37;PABPC1;RPL39;RPS21
Reactome_2022	PKMTs Methylate Histone Lysines R-HSA-3214841	7/47	1.3783792265285328e-05	0.0003672396082108162	0	0	10.279416167664673	115.04740183043756	NSD3;KMT2D;KMT2A;EED;KMT2C;ASH1L;NFKB1
Reactome_2022	Chromatin Modifying Enzymes R-HSA-3247509	15/238	1.550066880640726e-05	0.000398741342399304	0	0	4.010289141379405	44.41245795157848	KMT2D;KDM2A;KMT2A;EED;KMT2C;ARID4A;ASH1L;NFKB1;NCOR2;NSD3;ATXN7;KAT6A;MBIP;EP300;KDM7A
Reactome_2022	Deadenylation-dependent mRNA Decay R-HSA-429914	7/56	4.457415389125744e-05	0.0011084106267626	0	0	8.387510692899914	84.02907122968007	DIS3;CNOT1;PABPC1;EIF4E;PATL1;EIF4B;PAIP1
Reactome_2022	Deadenylation Of mRNA R-HSA-429947	5/25	5.6144523316038185e-05	0.0013510907868956	0	0	14.61235119047619	143.01957698820198	CNOT1;PABPC1;EIF4E;EIF4B;PAIP1
Reactome_2022	Signaling By ROBO Receptors R-HSA-376176	13/209	6.520815526518766e-05	0.0014747886649141	0	0	3.935711174713788	37.93209312262636	RPL41;RPL34;USP33;RPL36A;RPS28;RPS27;RPS29;RPL38;RPL22L1;RPL37;PABPC1;RPL39;RPS21
Reactome_2022	Cellular Response To Starvation R-HSA-9711097	11/153	6.523864067314468e-05	0.0014747886649141	0	0	4.581455399061033	44.15358681049574	RPL41;RPS28;RPS27;RPS29;RPL34;RPL36A;RPL38;RPL22L1;RPL37;RPL39;RPS21
Reactome_2022	Transcriptional Regulation Of White Adipocyte Differentiation R-HSA-381340	8/84	9.299260478375914e-05	0.0020403671520201	0	0	6.190295558716612	57.46445539876706	MED23;NCOR2;MED13;NCOA6;EP300;MED15;MED6;NFKB1
Reactome_2022	Post-transcriptional Silencing By Small RNAs R-HSA-426496	3/7	0.00016342730966049343	0.0034833363716208	0	0	43.61316568047337	380.269395790268	AGO3;AGO2;TNRC6A
Reactome_2022	Formation Of Ternary Complex, And Subsequently, 43S Complex R-HSA-72695	6/50	0.0001985185378928129	0.0041137452574455	0	0	7.984396200814111	68.06400799390023	RPS28;RPS27;RPS29;EIF3E;RPS21;EIF3A
Reactome_2022	Cell Cycle, Mitotic R-HSA-69278	21/523	0.0002736677044081269	0.0055177326348233	0	0	2.5043388944223106	20.544584399680566	ANKLE2;HSP90AB1;ESCO1;FBXW11;DCTN1;DYRK1A;PDS5A;CDC14A;EML4;PPP1CC;ORC4;PCM1;RPS27;GORASP2;CHMP2B;EP300;NUP88;TNPO1;SFI1;MCPH1;CDK5RAP2
Reactome_2022	NR1H3 And NR1H2 Regulate Gene Expression Linked To Cholesterol Transport And Efflux R-HSA-9029569	5/36	0.00034164663442030066	0.0067070628757248	0	0	9.422043010752688	75.20423716409061	NCOR2;AGO3;AGO2;EP300;TNRC6A
Reactome_2022	Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164	8/103	0.0003835434263981475	0.0073364973357184	0	0	4.9474316421684845	38.9167827964852	MEF2A;FBXW11;MAPKAPK2;NLRC5;TAB2;TANK;NFKB1;BIRC3
Reactome_2022	DDX58/IFIH1-mediated Induction Of Interferon-Alpha/Beta R-HSA-168928	7/81	0.0004647219827770429	0.0086670649787918	0	0	5.546811781841722	42.56662864493823	HERC5;TOMM70;HSP90AB1;NLRC5;EP300;TANK;NFKB1
Reactome_2022	MyD88-independent TLR4 Cascade R-HSA-166166	8/107	0.0004958327929825595	0.0090217381357314	0	0	4.746564746564746	36.11790126814498	MEF2A;FBXW11;MAPKAPK2;NLRC5;TAB2;TANK;NFKB1;BIRC3
Reactome_2022	Competing Endogenous RNAs (ceRNAs) Regulate PTEN Translation R-HSA-8948700	3/10	0.0005393719035964306	0.009580272382927	0	0	24.918005071851223	187.5106104584936	AGO3;AGO2;TNRC6A
Reactome_2022	Metabolism Of Proteins R-HSA-392499	51/1890	0.0006773936226718502	0.0117519916863534	0	0	1.704112054902402	12.43534538014123	RPL34;USP33;USP34;CDC73;SENP5;EP300;RPL38;RPL37;RPL39;TOMM70;EXOC8;FBXW11;USP3;RABGGTB;NCOR2;WAC;PABPC1;BIRC3;SEC23A;INO80D;DCUN1D5;DCTN1;RPL36A;FOXK1;TANK;RAB21;SRP72;ATXN7;ST8SIA4;NUP88;EIF4E;EIF4B;PTCD3;NUS1;MBTPS1;RPL41;NOP58;AMFR;SIAH2;GFPT1;SRP68;PHC3;AIMP1;RPS28;RPS27;RAB14;RPS29;RPL22L1;EIF3E;RPS21;EIF3A
Reactome_2022	Regulation Of PTEN mRNA Translation R-HSA-8943723	3/11	0.0007322904562963394	0.0124156518272061	0	0	21.8021449704142	157.3969517302191	AGO3;AGO2;TNRC6A
Reactome_2022	TNF Signaling R-HSA-75893	5/44	0.0008805180462821948	0.0145970325005892	0	0	7.486263736263736	52.66586639334714	ADAM17;MADD;TAB2;TANK;BIRC3
Reactome_2022	RUNX1 Regulates Genes Involved In Megakaryocyte Differentiation And Platelet Function R-HSA-8936459	6/66	0.0009036297833360332	0.0146545177906234	0	0	5.8504477611940295	41.00631965586364	KMT2D;KMT2A;AGO3;KMT2C;EP300;TNRC6A
Reactome_2022	NR1H2 And NR1H3-mediated Signaling R-HSA-9024446	5/46	0.0010809483117379	0.0171571795863091	0	0	7.120354239256678	48.631425308245184	NCOR2;AGO3;AGO2;EP300;TNRC6A
Reactome_2022	MyD88 Cascade Initiated On Plasma Membrane R-HSA-975871	7/96	0.0012823282146449	0.0199295176692738	0	0	4.608423602233735	30.68785192747214	MEF2A;FBXW11;MAPKAPK2;NLRC5;TAB2;TANK;NFKB1
Reactome_2022	Cellular Response To Heat Stress R-HSA-3371556	7/99	0.0015337778632499	0.0233509854282547	0	0	4.457465503775059	28.884471833523754	HSPA9;DNAJC2;HSP90AB1;DNAJB6;MAPKAPK2;EP300;NUP88
Reactome_2022	TRAF6 Mediated Induction Of NFkB And MAP Kinases Upon TLR7/8 Or 9 Activation R-HSA-975138	7/101	0.0017216676744068	0.0256872817021499	0	0	4.362179895528093	27.762927657702782	MEF2A;FBXW11;MAPKAPK2;NLRC5;TAB2;TANK;NFKB1
Reactome_2022	Regulation Of MECP2 Expression And Activity R-HSA-9022692	4/31	0.0018160867501214	0.0261397857905703	0	0	8.630398944939005	54.46706248528726	NCOR2;AGO3;AGO2;TNRC6A
Reactome_2022	MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155	7/102	0.0018220762213266	0.0261397857905703	0	0	4.316041601008509	27.224635051013248	MEF2A;FBXW11;MAPKAPK2;NLRC5;TAB2;TANK;NFKB1
Reactome_2022	Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181	7/103	0.0019269695756706	0.0271230057254778	0	0	4.270864520958084	26.700619333460292	MEF2A;FBXW11;MAPKAPK2;NLRC5;TAB2;TANK;NFKB1
Reactome_2022	Infectious Disease R-HSA-5663205	29/961	0.0021746998314996	0.0300430754499762	0	0	1.8676509023880268	11.450314863254164	SEC23A;HSP90AB1;RPL34;GTF2B;ITPR1;RPL36A;ARID4A;BLOC1S6;AP1G1;NUP88;RPL38;RPL37;RPL39;EPS15;TOMM70;PARP6;RPL41;EED;SUPT5H;NFKB1;NCOR2;RPS28;ADAM17;RPS27;RPS29;CHMP2B;RPL22L1;TAB2;RPS21
Reactome_2022	Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138	7/106	0.0022699037919648	0.0307881496146503	0	0	4.140809290509889	25.20932079448919	MEF2A;FBXW11;MAPKAPK2;NLRC5;TAB2;TANK;NFKB1
Reactome_2022	Regulation Of RUNX1 Expression And Activity R-HSA-8934593	3/17	0.0027974270367855	0.0360652494439819	0	0	12.454564666103128	73.22107316020771	AGO3;AGO2;TNRC6A
Reactome_2022	Tristetraprolin (TTP, ZFP36) Binds And Destabilizes mRNA R-HSA-450513	3/17	0.0027974270367855	0.0360652494439819	0	0	12.454564666103128	73.22107316020771	DIS3;MAPKAPK2;TNPO1
Reactome_2022	Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016	8/140	0.002804000627012	0.0360652494439819	0	0	3.553917553917554	20.88533602678265	MEF2A;FBXW11;MAPKAPK2;NLRC5;TAB2;TANK;NFKB1;BIRC3
Reactome_2022	Processing Of Capped Intron-Containing Pre-mRNA R-HSA-72203	11/242	0.0030539225639345	0.0384858909678256	0	0	2.8034632034632034	16.235776147426645	SRRM2;LSM8;METTL14;HNRNPH1;DHX15;PAPOLA;NUP88;CWC15;EIF4E;PPIL4;WDR33
Reactome_2022	MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058	7/112	0.0030953799706026	0.0384858909678256	0	0	3.902994011976048	22.550892919657933	MEF2A;FBXW11;MAPKAPK2;NLRC5;TAB2;TANK;NFKB1
Reactome_2022	PPARA Activates Gene Expression R-HSA-1989781	7/116	0.0037615015083531	0.0460013135283847	0	0	3.758995769928034	20.98623680722373	MED23;NCOR2;MED13;NCOA6;EP300;MED15;MED6
Reactome_2022	Metabolism Of Amino Acids And Derivatives R-HSA-71291	14/364	0.0040896162067022	0.0481733476162222	0	0	2.3619571865443425	12.989120958847376	RPL41;RPL34;RPL36A;AIMP1;RPS28;RPS27;RPS29;SBDS;RPL22L1;RPL38;SERINC1;RPL37;RPS21;RPL39
Reactome_2022	MAP Kinase Activation R-HSA-450294	5/62	0.0040898856952069	0.0481733476162222	0	0	5.117481203007519	28.142248409522768	MEF2A;FBXW11;MAPKAPK2;TAB2;NFKB1
Reactome_2022	Regulation Of Lipid Metabolism By PPARalpha R-HSA-400206	7/118	0.0041328341118474	0.0481733476162222	0	0	3.690888493283703	20.258518798289327	MED23;NCOR2;MED13;NCOA6;EP300;MED15;MED6
Reactome_2022	Cell Cycle R-HSA-1640170	21/654	0.0043341947439629	0.0497432196768673	0	0	1.972482227488152	10.73270864693562	ANKLE2;HSP90AB1;ESCO1;FBXW11;DCTN1;DYRK1A;PDS5A;CDC14A;EML4;PPP1CC;ORC4;PCM1;RPS27;GORASP2;CHMP2B;EP300;NUP88;TNPO1;SFI1;MCPH1;CDK5RAP2
Reactome_2022	CD209 (DC-SIGN) Signaling R-HSA-5621575	3/20	0.0045158865343817	0.0510432023431629	0	0	10.255134006265228	55.37930044537253	EP300;NFKB1;RELB
Reactome_2022	Oxidative Stress Induced Senescence R-HSA-2559580	6/93	0.0051733355948253	0.056874119016618	0	0	4.029233144621719	21.210840682549104	AGO3;EED;MAPKAPK2;PHC3;TNRC6A;MAP4K4
Reactome_2022	Disease R-HSA-1643685	44/1736	0.0051842360497721	0.056874119016618	0	0	1.5731547149986866	8.278149004309078	SEC23A;HSP90AB1;BCL2A1;DCTN1;RPL34;GTF2B;ITPR1;RPL36A;ARID4A;TANK;FXR1;PPP1CC;GOLGA4;BLOC1S6;ZMYM2;AP1G1;EP300;NUP88;RPL38;RICTOR;RPL37;RPL39;EPS15;MARK3;TOMM70;NUS1;PARP6;RPL41;SLC35A3;EED;GFPT1;SUPT5H;NFKB1;EML4;NCOR2;RPS28;ADAM17;RPS27;RPS29;CHMP2B;RPL22L1;TAB2;RPS21;KDM7A
Reactome_2022	Developmental Biology R-HSA-1266738	30/1073	0.0055220691734412	0.0597023710635823	0	0	1.7217215982834575	8.951235132532275	KMT2D;HSP90AB1;KMT2A;RPL34;KMT2C;USP33;RPL36A;MED15;MED13;ST8SIA4;EP300;RPL38;RPL37;RPL39;MEF2A;RPL41;NCOA6;EED;SIAH2;MED6;NFKB1;RHOB;NCOR2;MED23;RPS28;RPS27;RPS29;RPL22L1;PABPC1;RPS21
Reactome_2022	M Phase R-HSA-68886	14/380	0.005930393133587	0.0632010468236566	0	0	2.256830601092896	11.5722707706235	ANKLE2;DCTN1;PDS5A;EML4;PPP1CC;PCM1;RPS27;GORASP2;CHMP2B;NUP88;TNPO1;SFI1;MCPH1;CDK5RAP2
Reactome_2022	Interleukin-17 Signaling R-HSA-448424	5/69	0.0064508453306796	0.0677793044603804	0	0	4.556129092261905	22.97903799182742	MEF2A;FBXW11;MAPKAPK2;TAB2;NFKB1
Reactome_2022	SARS-CoV-2-host Interactions R-HSA-9705683	9/196	0.00663795941148	0.0687766350133901	0	0	2.822756265704529	14.155983454941778	TOMM70;RPS28;SEC23A;RPS27;HSP90AB1;RPS29;NUP88;TAB2;RPS21
Reactome_2022	Toll-like Receptor Cascades R-HSA-168898	8/162	0.0067343849473275	0.0688198790507719	0	0	3.042783042783043	15.215524222805762	MEF2A;FBXW11;MAPKAPK2;NLRC5;TAB2;TANK;NFKB1;BIRC3
Reactome_2022	TAK1-dependent IKK And NF-kappa-B Activation R-HSA-445989	4/45	0.0071367793635513	0.0719464514217472	0	0	5.679380473329956	28.07030206123928	NLRC5;TAB2;TANK;NFKB1
Reactome_2022	Interferon Signaling R-HSA-913531	9/200	0.0075375161422373	0.0738722265825181	0	0	2.763073235349776	13.505522259991878	HERC5;IFIT5;NUP88;ADAR;EIF4E;HLA-DQA1;CD44;EIF4G2;IFIT2
Reactome_2022	CREB3 Factors Activate Genes R-HSA-8874211	2/8	0.0075829099911907	0.0738722265825181	0	0	19.32448377581121	94.33939053149108	MBTPS1;CREBRF
Reactome_2022	mTORC1-mediated Signaling R-HSA-166208	3/24	0.0076248812960508	0.0738722265825181	0	0	8.300084530853761	40.47402195308801	RPS6KB1;EIF4E;EIF4B
Reactome_2022	Axon Guidance R-HSA-422475	17/519	0.0081195730682509	0.0776564296014766	0	0	2.0022932959519943	9.63799413691843	RPL41;HSP90AB1;SIAH2;RPL34;USP33;RPL36A;RHOB;RPS28;RPS27;RPS29;ST8SIA4;RPL22L1;RPL38;RPL37;PABPC1;RPS21;RPL39
Reactome_2022	SARS-CoV-2 Modulates Host Translation Machinery R-HSA-9754678	4/47	0.008320092363363	0.0785669481401115	0	0	5.4146711752122005	25.93130384335806	RPS28;RPS27;RPS29;RPS21
Reactome_2022	Deubiquitination R-HSA-5688426	11/279	0.0086899167660454	0.0810334738433739	0	0	2.41181592039801	11.445494139258155	TOMM70;INO80D;ATXN7;SIAH2;USP3;USP33;USP34;EP300;FOXK1;TANK;BIRC3
Reactome_2022	Cytokine Signaling In Immune System R-HSA-1280215	21/702	0.0094014608382359	0.0846070308074159	0	0	1.8288270925110133	8.534935223569637	MEF2A;HSPA9;CCL3L1;FBXW11;IFIT5;NLRC5;ADAR;TANK;NFKB1;IFIT2;RELB;HERC5;ADAM17;MAPKAPK2;NUP88;TAB2;EIF4E;HLA-DQA1;CD44;EIF4G2;BIRC3
Reactome_2022	Attenuation Phase R-HSA-3371568	3/26	0.0095524991033219	0.0846070308074159	0	0	7.577566246462568	35.24290046960584	HSP90AB1;DNAJB6;EP300
Reactome_2022	TNFR1-induced NFkappaB Signaling Pathway R-HSA-5357956	3/26	0.0095524991033219	0.0846070308074159	0	0	7.577566246462568	35.24290046960584	TAB2;TANK;BIRC3
Reactome_2022	SARS-CoV-2 Infection R-HSA-9694516	11/283	0.0096052180024899	0.0846070308074159	0	0	2.375857843137255	11.03692593369908	TOMM70;PARP6;RPS28;SEC23A;RPS27;HSP90AB1;RPS29;CHMP2B;NUP88;TAB2;RPS21
Reactome_2022	Small Interfering RNA (siRNA) Biogenesis R-HSA-426486	2/9	0.0096402112850272	0.0846070308074159	0	0	16.5630004214075	76.88233830362529	AGO3;AGO2
Reactome_2022	Pre-NOTCH Expression And Processing R-HSA-1912422	5/78	0.0107110790066516	0.0929123830111877	0	0	3.992579908675799	18.11224553699459	AGO3;AGO2;ATP2A2;EP300;TNRC6A
Reactome_2022	RHOD GTPase Cycle R-HSA-9013405	4/52	0.0118203318698352	0.1013559491367482	0	0	4.849406528189911	21.521347034719923	SLC4A7;DIAPH2;WHAMM;ARHGAP12
Reactome_2022	Regulation Of HSF1-mediated Heat Shock Response R-HSA-3371453	5/81	0.0124772156459359	0.104306707526997	0	0	3.834390664160401	16.809397524719305	HSPA9;DNAJC2;DNAJB6;MAPKAPK2;NUP88
Reactome_2022	Nucleotide-binding Domain, Leucine Rich Repeat Containing NLR Signaling Pathways R-HSA-168643	4/53	0.0126176043783796	0.104306707526997	0	0	4.750196814630897	20.771006373467777	HSP90AB1;TAB2;NFKB1;BIRC3
Reactome_2022	mRNA Splicing - Major Pathway R-HSA-72163	8/181	0.0126609719480466	0.104306707526997	0	0	2.705966081688625	11.822991138188772	SRRM2;LSM8;HNRNPH1;PAPOLA;DHX15;CWC15;PPIL4;WDR33
Reactome_2022	Nervous System Development R-HSA-9675108	17/545	0.0127237404624084	0.104306707526997	0	0	1.9011118125701456	8.296995103000643	RPL41;HSP90AB1;SIAH2;RPL34;USP33;RPL36A;RHOB;RPS28;RPS27;RPS29;ST8SIA4;RPL22L1;RPL38;RPL37;PABPC1;RPS21;RPL39
Reactome_2022	Regulated Proteolysis Of p75NTR R-HSA-193692	2/11	0.0144005789170924	0.1155143212059244	0	0	12.88102261553589	54.6218072814992	ADAM17;NFKB1
Reactome_2022	Establishment Of Sister Chromatid Cohesion R-HSA-2468052	2/11	0.0144005789170924	0.1155143212059244	0	0	12.88102261553589	54.6218072814992	ESCO1;PDS5A
Reactome_2022	Mitotic Prometaphase R-HSA-68877	8/186	0.0147133618968927	0.1167677444157662	0	0	2.629280966359618	11.092934360653969	EML4;PPP1CC;PCM1;RPS27;DCTN1;PDS5A;SFI1;CDK5RAP2
Reactome_2022	mRNA Splicing R-HSA-72172	8/189	0.0160552402560403	0.1254731785289267	0	0	2.585303535579779	10.681750290392928	SRRM2;LSM8;HNRNPH1;PAPOLA;DHX15;CWC15;PPIL4;WDR33
Reactome_2022	Cytoprotection By HMOX1 R-HSA-9707564	4/57	0.0161466824916581	0.1254731785289267	0	0	4.390795588152959	18.116601165492742	NCOR2;ABCC1;SCO1;NCOA6
Reactome_2022	Regulation Of PLK1 Activity At G2/M Transition R-HSA-2565942	5/87	0.0165798123539003	0.1275107218145323	0	0	3.552736643437863	14.564690596521096	PCM1;FBXW11;DCTN1;SFI1;CDK5RAP2
Reactome_2022	Hyaluronan Uptake And Degradation R-HSA-2160916	2/12	0.0170878840177135	0.1300771579307583	0	0	11.592330383480826	47.17366237448328	CHORDC1;CD44
Reactome_2022	Unfolded Protein Response (UPR) R-HSA-381119	5/89	0.0181246619650174	0.1365757356151823	0	0	3.467793367346939	13.907521938378848	MBTPS1;DIS3;DCTN1;GFPT1;CREBRF
