Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2019_Human	Chemokine signaling pathway	37/190	1.393010807724247e-09	2.5538531474944533e-08	0	0	3.566320645905421	72.72369158251223	ITK;GSK3B;CCL3L1;CCL4L2;PXN;WAS;PIK3CD;PIK3R1;ARRB2;RASGRP2;RELA;PIK3R5;GNAI2;GNG2;CCL5;AKT3;GRK6;RAC2;CCL3;AKT1;RAC1;JAK3;VAV3;PRKCB;STAT3;BRAF;NFKB1;RHOA;NFKBIA;GNB2;GNB1;XCL2;XCL1;GRB2;KRAS;PLCB2;NFKBIB
KEGG_2019_Human	Spliceosome	30/134	1.6215546440915846e-09	2.7870470445324116e-08	0	0	4.241638795986622	85.85026231689287	SF3B4;TCERG1;SF3B5;SF3B2;RBM8A;PRPF8;SNRPD2;PUF60;SNRNP70;U2AF2;DHX15;TXNL4A;HNRNPA1;SF3B1;SRSF10;BCAS2;HSPA8;RBM17;SF3A1;SF3A2;ALYREF;DDX39B;SRSF2;ACIN1;SNRPA1;SNRPC;SRSF7;RBMX;SNRPA;RBM22
KEGG_2019_Human	Colorectal cancer	23/86	3.4260448866139324e-09	5.542131434228421e-08	0	0	5.350479185384846	104.29078765837286	SMAD2;GSK3B;JUN;TGFB1;GADD45B;TCF7;PIK3CD;BRAF;FOS;PIK3R1;RHOA;TGFBR2;AKT3;RPS6KB2;RAC2;AKT1;PMAIP1;BAX;CTNNB1;KRAS;GRB2;RAC1;RALGDS
KEGG_2019_Human	Alzheimer disease	34/171	3.671737816733455e-09	5.6095994422316684e-08	0	0	3.654335280191251	70.9766952174125	RTN3;GSK3B;NDUFB9;NDUFA13;NDUFB8;NDUFA11;NDUFB6;NDUFB11;COX4I1;ATP5MC2;ATP2A3;COX6A1;COX5A;APH1A;PPP3R1;PPP3CC;ATP5F1B;CAPN2;UQCRFS1;CAPN1;CYC1;NDUFV2;NDUFV1;PSENEN;NDUFA7;SDHC;SDHA;ATP5F1D;ERN1;NDUFS7;UQCRC1;ATP5PO;PLCB2;GAPDH
KEGG_2019_Human	Chagas disease (American trypanosomiasis)	25/103	6.3911739853958955e-09	9.250383399915113e-08	0	0	4.700938824954573	88.6989490326195	CCL3L1;PIK3CD;PIK3R1;CD3E;CD3D;RELA;GNAI2;PPP2CA;PPP2R1A;CCL5;AKT3;CCL3;AKT1;SMAD2;JUN;TGFB1;IRAK4;FOS;NFKB1;TGFBR2;NFKBIA;PPP2R2D;GNAS;CALR;PLCB2
KEGG_2019_Human	Influenza A	33/171	1.3487511023363885e-08	1.854532765712534e-07	0	0	3.5181733618135467	63.75458451851099	GSK3B;PIK3CD;ADAR;PIK3R1;ACTB;RELA;DNAJB1;PABPN1;CCL5;AKT3;AKT1;HLA-DQA1;HLA-DPA1;MAP2K3;IFNAR2;IVNS1ABP;HSPA8;JUN;PRKCB;IRAK4;NFKB1;NFKBIA;DNAJC3;DDX39B;HNRNPUL1;HLA-DPB1;HLA-DRA;NUP98;HLA-DRB1;IRF9;NFKBIB;HLA-DQB1;SLC25A6
KEGG_2019_Human	Non-alcoholic fatty liver disease (NAFLD)	30/149	2.226145097446897e-08	2.915190008561413e-07	0	0	3.703989105523633	65.2658041197865	GSK3B;NDUFB9;NDUFA13;NDUFB8;NDUFA11;NDUFB6;NDUFB11;COX4I1;PIK3CD;PIK3R1;COX6A1;COX5A;RELA;AKT3;AKT1;UQCRFS1;CYC1;RAC1;NDUFV2;NDUFV1;JUN;NDUFA7;TGFB1;SDHC;SDHA;NFKB1;ERN1;NDUFS7;UQCRC1;BAX
KEGG_2019_Human	Huntington disease	35/193	2.6197646527468235e-08	3.2747058159335293e-07	0	0	3.2607243319268635	56.92440889349192	NDUFB9;NDUFA13;NDUFB8;NDUFA11;NDUFB6;DCTN2;NDUFB11;DCTN1;COX4I1;CLTC;CLTB;ATP5MC2;COX6A1;COX5A;ATP5F1B;POLR2A;POLR2E;UQCRFS1;CYC1;NDUFV2;NDUFV1;NDUFA7;SDHC;SDHA;SOD2;ATP5F1D;NDUFS7;UQCRC1;ATP5PO;TBPL1;TFAM;VDAC2;BAX;PLCB2;SLC25A6
KEGG_2019_Human	Kaposi sarcoma-associated herpesvirus infection	34/186	3.3659133039145896e-08	3.863091287642508e-07	0	0	3.291049292541425	56.62902397946252	RB1;GSK3B;BECN1;PIK3CD;PIK3R1;HIF1A;GABARAP;RELA;PIK3R5;ZFP36;PPP3R1;PPP3CC;GNG2;AKT3;AKT1;RAC1;IFNAR2;GABARAPL1;JUN;STAT3;HLA-B;NFATC2;HLA-A;FOS;NFKB1;HLA-E;NFKBIA;GNB2;MAPKAPK2;GNB1;BAX;CTNNB1;KRAS;IRF9
KEGG_2019_Human	Osteoclast differentiation	27/127	3.3714251237607344e-08	3.863091287642508e-07	0	0	3.961632492113565	68.16125459657233	PIK3CD;PIK3R1;RELA;PPP3R1;PPP3CC;AKT3;AKT1;FYN;RAC1;JUNB;IFNAR2;JUN;TGFB1;JUND;NFATC2;FOS;NFKB1;FOSL2;TGFBR2;NFKBIA;TYROBP;LCK;FOSB;GRB2;LCP2;SQSTM1;IRF9
KEGG_2019_Human	Phagosome	30/152	3.5820651717305125e-08	3.940271688903563e-07	0	0	3.612324240264369	61.93236439688825	RAB5C;ITGAM;ITGB2;TCIRG1;CORO1A;ACTB;TUBA1A;LAMP1;RAC1;HLA-DQA1;HLA-DPA1;DYNC1H1;ATP6V1G1;ATP6AP1;TAP2;HLA-B;TAP1;HLA-A;TUBB4B;TUBA4A;HLA-E;CANX;HLA-DPB1;HLA-DRA;CALR;RAB5A;ATP6V0C;HLA-DRB1;HLA-DQB1;RAB7A
KEGG_2019_Human	Chronic myeloid leukemia	20/76	4.812378571824968e-08	5.090015797122562e-07	0	0	5.223809523809524	88.0185225538307	RB1;CDKN1B;TGFB1;GADD45B;CTBP1;PIK3CD;PTPN11;BRAF;PIK3R1;RELA;NFKB1;RUNX1;TGFBR2;NFKBIA;AKT3;MDM2;AKT1;BAX;KRAS;GRB2
KEGG_2019_Human	Measles	28/138	5.469256085424644e-08	5.432112310977095e-07	0	0	3.735811150175791	62.46850861571971	GSK3B;CDKN1B;TNFAIP3;PIK3CD;CBLB;ADAR;PIK3R1;CD3E;IL2RG;CD3D;RELA;AKT3;RACK1;AKT1;JAK3;IFNAR2;HSPA8;JUN;STAT3;IRAK4;FOS;NFKB1;NFKBIA;CSNK2B;BAX;EIF3H;IRF9;NFKBIB
KEGG_2019_Human	mRNA surveillance pathway	22/91	5.530877989358497e-08	5.432112310977095e-07	0	0	4.6676457529287205	77.99792033076183	HBS1L;DAZAP1;SMG1;CPSF6;RBM8A;ALYREF;PPP2R5A;CASC3;GSPT1;WDR33;PPP1CA;PPP2CA;PPP1CC;NUDT21;DDX39B;PABPN1;FIP1L1;PPP2R1A;PPP2R2D;ACIN1;ETF1;PABPC1
KEGG_2019_Human	Viral carcinogenesis	35/201	7.531301395752302e-08	7.141751323558218e-07	0	0	3.1022423025435075	50.88177733405117	RB1;CDKN1B;DDX3X;GTF2B;PXN;UBR4;PIK3CD;UBE3A;PIK3R1;RELA;YWHAQ;PMAIP1;RAC1;JAK3;JUN;STAT3;HLA-B;HLA-A;YWHAZ;SND1;RHOA;NFKB1;HLA-E;DDB1;NFKBIA;RBL2;PKM;MAPKAPK2;RASA2;MDM2;TBPL1;BAX;GRB2;KRAS;IRF9
KEGG_2019_Human	Parkinson disease	28/142	1.0349541354655659e-07	9.48707957510102e-07	0	0	3.603954637976156	57.96506410284175	NDUFB9;NDUFA13;NDUFB8;NDUFA11;NDUFB6;NDUFB11;COX4I1;ATP5MC2;UBE2L6;COX6A1;COX5A;UBE2J1;GNAI2;ATP5F1B;UQCRFS1;CYC1;NDUFV2;NDUFV1;NDUFA7;SDHC;UBE2G1;SDHA;ATP5F1D;NDUFS7;UQCRC1;ATP5PO;VDAC2;SLC25A6
KEGG_2019_Human	Viral myocarditis	17/59	1.1458023281029852e-07	1.0164375491236158e-06	0	0	5.910854012966689	94.46721289556125	ITGB2;HLA-B;HLA-A;ACTB;HLA-E;RAC2;HLA-DPB1;HLA-DRA;FYN;RAC1;HLA-DQA1;CD55;EIF4G2;HLA-DRB1;HLA-DPA1;HLA-DQB1;EIF4G1
KEGG_2019_Human	Pancreatic cancer	19/75	1.9992778314591317e-07	1.7181293864101912e-06	0	0	4.958729847738469	76.48994322268364	RB1;SMAD2;TGFB1;GADD45B;STAT3;PIK3CD;BRAF;PIK3R1;RELA;NFKB1;TGFBR2;AKT3;RPS6KB2;RAC2;AKT1;BAX;KRAS;RAC1;RALGDS
KEGG_2019_Human	Oxidative phosphorylation	26/133	3.4939407306350305e-07	2.911617275529192e-06	0	0	3.5611821803907704	52.94432838635192	NDUFB9;NDUFA13;NDUFB8;NDUFA11;NDUFB6;NDUFB11;COX4I1;ATP5MC2;TCIRG1;COX6A1;COX5A;ATP5F1B;UQCRFS1;CYC1;NDUFV2;NDUFV1;ATP6V1G1;NDUFA7;ATP6AP1;SDHC;SDHA;ATP5F1D;NDUFS7;UQCRC1;ATP5PO;ATP6V0C
KEGG_2019_Human	Tuberculosis	31/179	4.660202124397956e-07	3.769281130027758e-06	0	0	3.075110118029422	44.8321436652948	RAB5C;ITGAM;ITGB2;LSP1;TCIRG1;CORO1A;RELA;MALT1;PPP3R1;PPP3CC;LAMP1;AKT3;AKT1;HLA-DQA1;HLA-DPA1;HSPA9;CD74;TGFB1;ATP6AP1;IL10RA;IRAK4;NFKB1;RHOA;HLA-DPB1;HLA-DRA;BAX;RAB5A;ATP6V0C;HLA-DRB1;HLA-DQB1;RAB7A
KEGG_2019_Human	Ubiquitin mediated proteolysis	26/137	6.377220150241829e-07	5.010672975190008e-06	0	0	3.4321129640278576	48.96033853019135	CUL5;UBE2D2;CUL3;UBE2D3;UBE3A;CBLB;UBE2L6;UBE2J1;ANAPC11;HERC1;VHL;SKP1;UBE2F;UBE2H;FBXW7;UBE2E3;HUWE1;UBE2G1;UBE2A;PIAS1;DDB1;UBE2S;MDM2;ANAPC5;STUB1;BIRC2
KEGG_2019_Human	Leishmaniasis	18/74	7.999833073780318e-07	6.110983598026632e-06	0	0	4.694065331692583	65.89845750433221	JUN;ITGAM;TGFB1;ITGA4;PRKCB;ITGB2;IRAK4;FOS;RELA;NFKB1;NFKBIA;HLA-DPB1;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1;NFKBIB
KEGG_2019_Human	Salmonella infection	19/86	1.9243449107210262e-06	1.4097663606705391e-05	0	0	4.142165348804567	54.514727303756175	DYNC1H1;JUN;CCL3L1;ARPC1B;CCL4L2;ARPC5L;RHOG;WAS;FOS;ACTB;RELA;NFKB1;CCL3;MYH9;FLNA;RAC1;PKN1;PFN1;RAB7A
KEGG_2019_Human	Hepatitis B	28/163	1.9480407892902e-06	1.4097663606705391e-05	0	0	3.039901780233272	39.97071523735116	RB1;DDX3X;PIK3CD;PIK3R1;RELA;YWHAQ;AKT3;AKT1;JAK3;MAP2K3;SMAD2;JUN;TGFB1;ATP6AP1;PRKCB;STAT3;NFATC2;BRAF;IRAK4;FOS;YWHAZ;NFKB1;TGFBR2;NFKBIA;DDB1;BAX;GRB2;KRAS
KEGG_2019_Human	Neurotrophin signaling pathway	23/119	2.004735687438091e-06	1.4135956770396795e-05	0	0	3.505036360062893	45.98607119976193	GSK3B;JUN;MATK;PIK3CD;BRAF;PTPN11;PIK3R1;IRAK4;NFKB1;RHOA;RELA;NFKBIA;ARHGDIA;AKT3;ARHGDIB;MAPKAPK2;RAPGEF1;AKT1;BAX;GRB2;KRAS;RAC1;NFKBIB
KEGG_2019_Human	C-type lectin receptor signaling pathway	21/104	2.659821967784906e-06	1.8286276028521228e-05	0	0	3.698265589831855	47.47556499791279	JUN;NFATC2;PIK3CD;RRAS2;CBLB;PTPN11;PIK3R1;LSP1;NFKB1;RHOA;RELA;MALT1;NFKBIA;PPP3R1;PPP3CC;AKT3;MAPKAPK2;MDM2;AKT1;KRAS;IRF9
KEGG_2019_Human	Shigellosis	16/65	2.742136596616172e-06	1.8392379611449933e-05	0	0	4.762904692760607	60.99743999073229	ARPC1B;UBE2D2;ARPC5L;RHOG;WAS;ACTB;RELA;NFKB1;NFKBIA;MAD2L2;HCLS1;RAC1;PFN1;CD44;ATG5;NFKBIB
KEGG_2019_Human	Non-small cell lung cancer	16/66	3.4039005874578207e-06	2.228744432264049e-05	0	0	4.667396403440188	58.76526772621993	RB1;GADD45B;PRKCB;STAT3;PIK3CD;BRAF;PIK3R1;EML4;RASSF1;RASSF5;AKT3;AKT1;BAX;KRAS;GRB2;JAK3
KEGG_2019_Human	Thermogenesis	34/231	6.0556216587934815e-06	3.872781293414436e-05	0	0	2.533127765008031	30.434323105672792	NDUFB9;NDUFA13;NDUFB8;NDUFA11;COX16;NDUFB6;NDUFB11;COX4I1;ATP5MC2;COX6A1;COX5A;ACTB;ATP5F1B;UQCRFS1;CYC1;NDUFV2;NDUFV1;MAP2K3;SMARCE1;SMARCC1;NDUFA7;SMARCC2;SDHC;SDHA;SMARCA2;ATP5F1D;NDUFS7;RPS6KB2;UQCRC1;ATP5PO;GNAS;GRB2;KRAS;PNPLA2
KEGG_2019_Human	Legionellosis	14/55	7.501860791508656e-06	4.584470483699734e-05	0	0	4.975076636012262	58.70769265922901	HBS1L;RAB1A;HSPA8;ARF1;VCP;ITGAM;RAB1B;ITGB2;RELA;NFKB1;EEF1A1;EEF1G;CLK1;NFKBIA
KEGG_2019_Human	Pathogenic Escherichia coli infection	14/55	7.501860791508656e-06	4.584470483699734e-05	0	0	4.975076636012262	58.70769265922901	ARPC1B;ARPC5L;WAS;TUBB4B;YWHAZ;ACTB;RHOA;TUBA4A;TUBA1A;YWHAQ;HCLS1;CTNNB1;FYN;EZR
KEGG_2019_Human	Leukocyte transendothelial migration	21/112	9.055073923278035e-06	5.413359410655349e-05	0	0	3.371694239826108	39.15273829742824	VAV3;ITK;ITGAM;ITGA4;PRKCB;PXN;ITGB2;PIK3CD;RHOH;PTPN11;PIK3R1;ACTB;RHOA;GNAI2;RASSF5;RAC2;CTNNB1;RAC1;EZR;CD99;SIPA1
KEGG_2019_Human	Human papillomavirus infection	43/330	9.565122577420105e-06	5.596614274022402e-05	0	0	2.2040665249190146	25.4732501106951	RB1;PTGER4;GSK3B;CDKN1B;TCF7;PXN;UBR4;PIK3CD;UBE3A;PIK3R1;TCIRG1;RELA;PPP2CA;SLC9A3R1;PPP2R1A;AKT3;AKT1;ITGB7;BCAP31;IFNAR2;ATP6V1G1;ATP6AP1;ITGA4;HLA-B;PPP2R5A;HLA-A;NFKB1;HLA-E;RBL2;PKM;COL6A2;PPP2R2D;RPS6KB2;GNAS;MDM2;TBPL1;CTNNB1;BAX;GRB2;KRAS;ATP6V0C;IRF9;LLGL2
KEGG_2019_Human	Toxoplasmosis	21/113	1.0452876814973567e-05	5.9886273419119406e-05	0	0	3.334866220735786	38.24635787068191	MAP2K3;HSPA8;TGFB1;IL10RA;STAT3;IRAK4;NFKB1;RELA;PIK3R5;GNAI2;NFKBIA;AKT3;HLA-DPB1;AKT1;HLA-DRA;HLA-DQA1;HLA-DRB1;BIRC2;NFKBIB;HLA-DPA1;HLA-DQB1
KEGG_2019_Human	Inflammatory bowel disease (IBD)	15/65	1.3048694253699198e-05	7.176781839534558e-05	0	0	4.372265625	49.17409534771752	SMAD2;JUN;TGFB1;STAT3;GATA3;IL2RG;RELA;NFKB1;TBX21;HLA-DPB1;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2019_Human	Mitophagy	15/65	1.3048694253699198e-05	7.176781839534558e-05	0	0	4.372265625	49.17409534771752	BNIP3L;BECN1;GABARAPL1;USP15;JUN;CITED2;RRAS2;HIF1A;RELA;GABARAP;CSNK2B;KRAS;SQSTM1;RAB7A;ATG5
KEGG_2019_Human	Apoptosis	24/143	1.5428713419004586e-05	8.319404294561297e-05	0	0	2.9492029699369917	32.6750462972624	BECN1;JUN;GADD45B;PIK3CD;CTSW;PIK3R1;FOS;ACTB;TUBA4A;NFKB1;RELA;ERN1;NFKBIA;TUBA1A;AKT3;CAPN2;AKT1;PMAIP1;BAX;KRAS;CAPN1;SPTAN1;BIRC2;MCL1
KEGG_2019_Human	Bacterial invasion of epithelial cells	16/74	1.6380808967334973e-05	8.662927819263687e-05	0	0	4.021892103205629	44.31883821712037	ARPC1B;CLTC;PXN;CLTB;ARPC5L;RHOG;WAS;PIK3CD;PIK3R1;ACTB;RHOA;DNM2;MAD2L2;HCLS1;CTNNB1;RAC1
KEGG_2019_Human	Choline metabolism in cancer	19/99	1.690462848358458e-05	8.771269496199548e-05	0	0	3.4666438087774294	38.09121558165195	JUN;CHKB;PRKCB;SLC44A2;WAS;PIK3CD;PIK3R1;FOS;GPCPD1;DGKZ;HIF1A;AKT3;RPS6KB2;RAC2;AKT1;GRB2;KRAS;RAC1;RALGDS
KEGG_2019_Human	Pathways in cancer	60/530	1.7305057423573615e-05	8.812760724968045e-05	0	0	1.8849168748384877	20.66719324561408	RB1;GSK3B;CDKN1B;HSP90AB1;PIK3CD;RASSF1;RASSF5;AKT3;RAC2;AKT1;RAC1;JAK3;SKP1;IFNAR2;PRKCB;TPM3;F2R;NCOA4;FOS;RHOA;RUNX1;TGFBR2;EML4;ARHGEF1;PLCB2;BIRC2;PTGER4;CTBP1;MAX;GSTP1;MGST3;TCF7;PIK3R1;IL2RG;RASGRP2;HIF1A;RELA;GNAI2;GNA13;GNG2;PMAIP1;VHL;RALGDS;SMAD2;JUN;TGFB1;GADD45B;STAT3;BRAF;NFKB1;NFKBIA;GNB2;GNB1;RPS6KB2;MDM2;GNAS;CTNNB1;BAX;GRB2;KRAS
KEGG_2019_Human	VEGF signaling pathway	14/59	1.796030931023343e-05	8.980154655116715e-05	0	0	4.531876138433516	49.52137983130444	PRKCB;SH2D2A;PXN;PIK3CD;NFATC2;PIK3R1;PPP3R1;PPP3CC;AKT3;MAPKAPK2;RAC2;AKT1;KRAS;RAC1
KEGG_2019_Human	RNA transport	26/165	2.1970110076979695e-05	0.0001078889334137396	0	0	2.7366248844895718	29.352566884520485	CYFIP2;EIF4A1;POM121;RBM8A;CASC3;POM121C;EIF4B;NUP214;RANBP2;SEC13;NUP210;ALYREF;EIF1;EEF1A1;EIF2S3;EIF5;DDX39B;STRAP;EIF3H;ACIN1;NUP98;PABPC1;EIF3F;EIF1B;EIF4G2;EIF4G1
KEGG_2019_Human	Sphingolipid signaling pathway	21/119	2.3753875580203587e-05	0.00011460203130799976	0	0	3.129681542946849	33.32411315119804	PRKCB;PIK3CD;PPP2R5A;PIK3R1;NFKB1;RHOA;RELA;GNAI2;PPP2CA;GNA13;PPP2R1A;AKT3;PPP2R2D;RAC2;S1PR1;AKT1;BAX;FYN;KRAS;RAC1;PLCB2
KEGG_2019_Human	Proteoglycans in cancer	29/201	4.145785363549434e-05	0.0001944385872497453	0	0	2.4682069510268563	24.906264699753063	PXN;PIK3CD;PIK3R1;HIF1A;ACTB;PPP1CC;AKT3;AKT1;FLNA;RAC1;EIF4B;SMAD2;TGFB1;PRKCB;STAT3;RRAS2;BRAF;PTPN11;RHOA;PPP1CA;RPS6KB2;MDM2;HCLS1;CTNNB1;GRB2;ARHGEF1;KRAS;EZR;CD44
