Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	gene expression (GO:0010467)	65/411	1.6477947977308315e-08	5.407762927098457e-06	0	0	2.322380509269846	41.6199450645849	HBS1L;SMG1;RPL34;RPLP1;CASC3;SMG7;RPL9;RPL7;DUSP11;ALKBH5;RPS17;HELB;RPL18A;RPL36;DHX15;RPL38;RPL37;RPL39;RPS10;NUP214;MEF2A;UPF2;UPF1;NCBP1;NCBP2;PABPC4;RPL22;MRPS2;MLF1;WDR33;SRRM1;HNRNPH1;ZC3H11A;SNRPG;SRSF2;NUP98;HNRNPH3;SRSF6;SLU7;NUP205;RPL12;YTHDC2;RPL36A;BAZ2A;RPS4Y1;MRPL10;GSPT1;ATXN1;U2AF2;DHX36;SRSF10;EIF4E;ABCF1;RANBP2;NUP153;RPS26;RSL1D1;RPS28;RPS29;AGO2;BCL3;MPHOSPH10;RPS20;RSL24D1;RPS21
GO_Biological_Process_2018	RNA splicing (GO:0008380)	27/106	1.842060022681391e-08	5.541530568233185e-06	0	0	4.178982628602208	74.42682902669978	DDX47;PPP2CA;TRA2B;DHX15;SF3B1;SRSF10;SMNDC1;SF3A3;MBNL1;NCBP1;SCAF11;NCBP2;PRPF4B;SRRM1;SMU1;SFPQ;PRPF6;PRPF3;SNRPG;SRSF2;MPHOSPH10;LUC7L3;SNRPA1;PPIG;CDK12;HNRNPH3;SLU7
GO_Biological_Process_2018	rRNA processing (GO:0006364)	40/202	2.16822182913744e-08	5.763484356271005e-06	0	0	3.0316880708117013	53.49951224107209	DDX47;RPL34;RPLP1;RPL12;MAK16;RPL36A;NOL8;RPS4Y1;RPL9;WDR43;RPL7;RPS17;RPL18A;EXOSC9;RPL36;RPL38;RPL37;RPL39;RPS10;LYAR;RRP15;MDN1;NOP58;PNO1;DIS3;KRR1;RPL22;DDX52;UTP18;RPS26;RCL1;RSL1D1;RPS28;RPS29;SBDS;MPHOSPH10;SRFBP1;RPS20;NOL11;RPS21
GO_Biological_Process_2018	ribosome biogenesis (GO:0042254)	43/226	2.235146287750529e-08	5.763484356271005e-06	0	0	2.8875741817968152	50.868586926670346	DDX47;RPL34;RPLP1;RPL12;RPL36A;NOL8;RPS4Y1;RPL9;WDR43;RPL7;RPS17;RPL18A;EXOSC9;RPL36;RRS1;RPL38;RPL37;RPL39;RPS10;LYAR;MDN1;EIF2A;NOM1;NPM1;NOP58;PNO1;DIS3;KRR1;RPL22;WDR74;DDX52;GNL2;UTP18;RPS26;RCL1;RPS28;RPS29;SBDS;MPHOSPH10;RPS20;NOL11;ABCE1;RPS21
GO_Biological_Process_2018	regulation of transcription, DNA-templated (GO:0006355)	181/1598	3.317522358757625e-08	7.984170476743352e-06	0	0	1.6134305653571708	27.78563400525855	NCF1;PRDM5;JMJD1C;ARID4A;RORA;PRDM2;AHR;IKZF3;BACH1;ZXDA;ZNF84;ZNF207;EP300;CIR1;EPC2;ZNF326;KAT7;ATXN7L3;CDK5RAP2;EOMES;ANKRD49;FBXW11;PRKCB;ZNF281;ZBTB38;USP3;ARID5B;PIAS2;MED6;SAP30;PIAS1;RUNX1;HIC2;ILF3;PSPC1;KAT6A;ZNF836;DDIT3;ZNF317;TFAM;PRKCQ;PHIP;ZNF831;ANKRA2;KMT2E;NOTCH2;KMT2A;CBFB;TCF7;GATA6;BAZ2A;AKAP17A;HIF1A;PHF21A;SEC14L2;ATXN1;TTC21B;HIVEP1;SAFB2;ZNF544;ZBED5;RREB1;ZNF267;ABCA2;EGR1;EGR2;BRPF1;SMAD3;BCL11B;PHF12;THAP12;NR1D2;PBX4;ZNF35;SUPT5H;TRERF1;NFKB1;ESR2;NFKB2;SNW1;MAFB;GON4L;YEATS2;ID2;COPS2;SP3;BCL3;JMY;MDM2;CNOT8;BRWD1;ZNF136;PICALM;PHF1;CHD3;CHD2;MED17;ING5;ZNF808;EDRF1;NIPBL;MED13;ZMYM2;ZNF805;UIMC1;NFKBIZ;ZNF587B;GABPA;YWHAH;KLF10;SS18;NCOA2;SREBF1;ZNF121;BRD2;TSFM;KLF13;ATMIN;EED;NCOA3;NME2;RHOH;VEZF1;TFB2M;PARP9;ZHX1;MLF1;MED23;ETV7;PPM1A;DNAJC2;ELF1;SFPQ;ZEB1;MDFIC;ZNF639;MED21;WAC;ZNF630;HDAC5;SP100;CAMK2D;ZNF350;USP16;LEF1;SRRT;TGFBRAP1;FOXK1;PBXIP1;RNF6;RNF4;HDAC9;PPP2CA;BCLAF1;BTAF1;TCEAL4;ELMSAN1;ZNF746;GPBP1L1;SRSF10;KLRG1;MAP3K2;ATF7IP;SPEN;NPM1;CDKN2A;FOXJ3;CDC5L;WWP1;ELP2;YY1AP1;ZNF33B;ZNF33A;PER1;CD4;CAMK4;PDCD4;ZNF217;QRICH1;TAF3;TRIM33
GO_Biological_Process_2018	cytoplasmic translation (GO:0002181)	18/54	4.980938793976901e-08	1.1238243153910384e-05	0	0	6.091539986781229	102.4296247329739	RPLP1;RPL22;RPL36A;RPL9;GSPT1;RPL7;RPS26;RPS28;EIF3M;RPL18A;RPS29;RPL36;RPL38;RPS20;RPL39;RPS21;EIF4B;ZC3H15
GO_Biological_Process_2018	viral transcription (GO:0019083)	27/113	7.838776950430609e-08	1.6645873406502643e-05	0	0	3.8373716600692727	62.78553218309208	NUP205;CCNT2;RPL34;RPLP1;RPL12;RPL36A;RPS4Y1;RPL9;RPL7;RPS17;RPL18A;RPL36;RPL38;RPL37;RPL39;RPS10;NUP214;RANBP2;RPL22;NUP153;USF2;RPS26;RPS28;RPS29;RPS20;NUP98;RPS21
GO_Biological_Process_2018	cotranslational protein targeting to membrane (GO:0006613)	24/93	8.58852982280175e-08	1.722477370017462e-05	0	0	4.24684804246848	69.09729283589634	RPL34;RPLP1;RPL12;RPL22;RPL36A;SRP68;RPS4Y1;RPL9;RPL7;RPS26;RPS17;RPS28;RPL18A;SRP72;RPS29;RPL36;RPL38;RPS20;RPL37;SEC62;RPL39;RPS10;RPS21;SEC63
GO_Biological_Process_2018	SRP-dependent cotranslational protein targeting to membrane (GO:0006614)	23/89	1.5445614593802098e-07	2.934666772822398e-05	0	0	4.252763041556145	66.69759517367112	RPL34;RPLP1;RPL12;RPL22;RPL36A;SRP68;RPS4Y1;RPL9;RPL7;RPS26;RPS17;RPS28;RPL18A;SRP72;RPS29;RPL36;RPL38;RPS20;RPL37;RPL39;RPS10;RPS21;SEC63
GO_Biological_Process_2018	viral gene expression (GO:0019080)	26/110	1.7105744636418478e-07	2.9594613076593647e-05	0	0	3.781126404049992	58.91473776790305	NUP205;RPL34;RPLP1;RPL12;RPL36A;RPS4Y1;RPL9;RPL7;RPS17;RPL18A;RPL36;RPL38;RPL37;RPL39;RPS10;NUP214;RANBP2;RPL22;NUP153;EIF2AK4;RPS26;RPS28;RPS29;RPS20;NUP98;RPS21
GO_Biological_Process_2018	RNA processing (GO:0006396)	37/193	1.721570289774146e-07	2.9594613076593647e-05	0	0	2.907274396732228	45.28038827270812	CELF1;DDX47;YTHDC2;AKAP8L;PPP2CA;DUSP11;ALKBH5;HELB;ATXN1;U2AF2;DHX36;DHX15;SF3A3;MBNL1;NCBP1;SCAF11;NCBP2;PABPC4;PRPF4B;DICER1;SUPT5H;SRRM1;SMU1;SFPQ;PRPF6;SON;HNRNPH1;PRPF3;SNRPG;SRSF2;MPHOSPH10;LUC7L3;SNRPA1;CDK12;HNRNPH3;PPIG;SLU7
GO_Biological_Process_2018	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)	42/236	2.2668053990563978e-07	3.719621586633453e-05	0	0	2.657114371369424	40.65311684747273	ZCCHC8;U2AF1L5;SRRT;CSTF2T;CASC3;METTL14;U2AF2;TRA2B;DHX15;SF3B1;SRSF10;SMNDC1;SRRM2;SF3A3;SPEN;RBM15;NCBP1;NCBP2;CDC5L;PRPF40A;PRPF4B;CWC15;SRRM1;WDR33;LSM8;SFPQ;SNW1;PRPF6;HNRNPH1;PSPC1;SYF2;PRPF3;SNRPG;SRSF2;SNRPA1;PABPC1;HNRNPH3;SRSF6;SNRNP200;SLU7;RBMX;SNRPA
GO_Biological_Process_2018	positive regulation of transcription from RNA polymerase II promoter (GO:0045944)	106/848	3.148780608989273e-07	4.942216521065772e-05	0	0	1.7771428571428571	26.60574856338132	CCNT2;MAML1;GTF2B;RORA;PRDM2;AHR;IKZF3;ZC3H12A;NAMPT;EP300;KAT7;CCNL1;HOXA5;MEF2A;EOMES;ZBTB38;MED6;RUNX1;PRPF6;DDIT3;TFAM;PHIP;KMT2A;PRKDC;PIK3R1;HIF1A;MYO6;DHX36;CAMTA1;RPRD1B;RREB1;GCN1;EGR1;SMAD1;EGR2;SMAD3;BCL11B;NR1D2;SUPT5H;NFKB1;NFKB2;CDK9;MLLT10;AHI1;NR4A1;RGCC;SNW1;AGO2;SP3;CREBRF;TAF4B;CDK12;BMPR1A;ELL;AKAP8L;CD3D;MYSM1;CDC73;MED17;NIPBL;MED13;NCK2;GABPA;KLF10;KDM6B;SS18;NCOA2;SREBF1;RIPK2;NCOA3;TET2;NME2;VEZF1;ELF1;SFPQ;RBL1;ZNF639;MED21;IRF5;ITGB1BP1;EAPP;HDAC5;ZNF350;USP16;LEF1;NLRC5;NOD2;RNF4;RELB;ZNF746;E2F3;MEF2D;NPM1;PCGF5;FOXJ3;CDC5L;USF2;ASXL1;PER1;TNIP3;CEBPZ;AGRN;PAXBP1;LPIN2;RBMX;TAF2
GO_Biological_Process_2018	rRNA metabolic process (GO:0016072)	37/200	4.3608155446558733e-07	6.559393381753208e-05	0	0	2.7813585630867026	40.734210385082925	DDX47;RPL34;RPLP1;RPL12;RPL36A;NOL8;RPS4Y1;RPL9;WDR43;RPL7;RPS17;RPL18A;EXOSC9;RPL36;RPL38;RPL37;RPL39;RPS10;LYAR;MDN1;NOP58;PNO1;DIS3;KRR1;RPL22;DDX52;UTP18;RPS26;RCL1;RPS28;XRN1;RPS29;SBDS;MPHOSPH10;RPS20;NOL11;RPS21
GO_Biological_Process_2018	protein modification by small protein removal (GO:0070646)	44/261	5.677499163650965e-07	8.198308792311993e-05	0	0	2.488813960623406	35.79308903426815	OTUD5;USP36;PSMD12;USP37;USP15;WDR48;USPL1;INO80D;USP38;USP16;USP10;USP33;USP34;USP12;WDR20;FOXK1;NOD2;HIF1A;TANK;TOMM20;MYSM1;IFIH1;SENP5;STAMBPL1;ATXN7;ZC3H12A;UIMC1;EP300;USP24;SMAD1;SMAD3;RIPK2;USP9X;SIAH2;USP9Y;USP3;ASXL1;CYLD;PSMC6;COPS2;TNIP3;MDM2;MDM4;BIRC3
GO_Biological_Process_2018	positive regulation of gene expression (GO:0010628)	97/771	7.545274341729171e-07	0.00010476323220631657	0	0	1.7859145632353732	25.176348701864843	NCF1;CSF1;RORA;AHR;ZXDA;ZC3H12A;EP300;ATXN7L3;CDK5RAP2;EOMES;ANKRD49;FBXW11;ZNF281;DYRK1A;ANK3;LARP4B;PIAS2;PIAS1;RUNX1;ERN1;ILF3;DDIT3;KAT6A;TFAM;PHIP;EZR;KMT2E;KMT2A;GATA6;PIK3R1;HIF1A;SEC14L2;FXR1;UBR5;RREB1;EGR1;SMAD1;EGR2;BRPF1;SMAD3;RDX;NR1D2;BRAF;PBX4;TRERF1;NFKB1;ESR2;RGCC;ID2;SP3;BCL3;PICALM;PHF1;WDR43;MED17;ING5;EDRF1;MED13;GABPA;YWHAH;SS18;ATMIN;NCOA3;SERPINB9;TFB2M;PARP9;PPM1A;DNAJC2;ELF1;MDFIC;WAC;SP100;USP16;LEF1;RPS27L;DDX21;RNF6;RNF4;TTN;TAF1D;U2AF2;TWISTNB;SF3B1;MAP3K2;ATF7IP;NPM1;YTHDF3;CD4;RPS6KB1;CAMK4;SPRY2;EIF3E;FAM98B;KRAS;FAM98A;VIM;TAF3
GO_Biological_Process_2018	interferon-gamma-mediated signaling pathway (GO:0060333)	19/70	8.082458715620956e-07	0.00010727806453178112	0	0	4.538100425355327	63.66228586609851	SP100;CAMK2D;HLA-DRB5;VCAM1;HLA-G;ICAM1;OASL;OAS3;TRIM26;IRF5;TRIM38;HLA-DQA2;IRF9;HLA-DQB2;CD44;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
GO_Biological_Process_2018	RNA splicing, via transesterification reactions (GO:0000375)	11/25	8.320736307174159e-07	0.00010727806453178112	0	0	9.53970864661654	133.549671604594	SF3A3;PRPF6;SCAF11;TRA2B;PRPF3;MPHOSPH10;SF3B1;SRSF10;SMNDC1;SLU7;SRRM1
GO_Biological_Process_2018	protein deubiquitination (GO:0016579)	43/257	9.36748226266616e-07	0.00011660900333870633	0	0	2.465094588483569	34.21761140535614	OTUD4;OTUD5;USP36;PSMD12;USP37;USP15;WDR48;INO80D;USP38;USP16;USP10;USP33;USP34;USP12;WDR20;FOXK1;NOD2;HIF1A;TANK;TOMM20;MYSM1;IFIH1;STAMBPL1;ATXN7;ZC3H12A;UIMC1;EP300;ATXN7L3;USP24;SMAD1;SMAD3;RIPK2;USP9X;SIAH2;USP9Y;USP3;ASXL1;CYLD;PSMC6;TNIP3;MDM2;MDM4;BIRC3
GO_Biological_Process_2018	mRNA splicing, via spliceosome (GO:0000398)	43/261	1.430106809636262e-06	0.0001720895194262302	0	0	2.419333259346947	32.55880981047607	ZCCHC8;U2AF1L5;SRRT;CSTF2T;CASC3;METTL14;U2AF2;TRA2B;DHX15;SF3B1;SRSF10;SMNDC1;SRRM2;SF3A3;SPEN;RBM15;NCBP1;SCAF11;NCBP2;CDC5L;PRPF40A;PRPF4B;CWC15;SRRM1;WDR33;LSM8;SFPQ;SNW1;PRPF6;HNRNPH1;PSPC1;SYF2;PRPF3;SNRPG;SRSF2;SNRPA1;PABPC1;HNRNPH3;SRSF6;SNRNP200;SLU7;RBMX;SNRPA
GO_Biological_Process_2018	regulation of mRNA splicing, via spliceosome (GO:0048024)	17/60	1.582461625479073e-06	0.0001842802086444985	0	0	4.811557248625234	64.26570360176055	RBM25;MBNL1;MBNL2;NCBP1;YTHDC1;SFSWAP;JMJD6;SMU1;SON;SNW1;U2AF2;TRA2B;NUP98;METTL16;SRSF6;SRSF10;RBMX
GO_Biological_Process_2018	protein polyubiquitination (GO:0000209)	45/283	2.217873056814147e-06	0.000250203804221846	0	0	2.3196755148896706	30.19976715764376	ANAPC13;PSMD12;RNF34;UBE3C;CBFB;CUL3;UBR2;RNF6;FBXO21;RNF4;TANK;ANAPC10;HERC5;NPEPPS;RNF213;C18ORF25;HECTD2;RNF138;RNF19A;CDC27;UBR5;HERC6;FBXW7;FBXW11;SIAH2;AMFR;HUWE1;WWP1;UBE4A;ZFP91;UBE2G1;UBE2G2;FBXO32;MARCH6;FBXO11;RC3H2;CHFR;RNF145;SPSB1;PSMC6;TTC3;PELI1;BCL2;TPP2;DZIP3
GO_Biological_Process_2018	translation (GO:0006412)	39/232	2.6269339423305024e-06	0.0002873706524791853	0	0	2.475253163677784	31.806243728868324	HBS1L;RPL34;RPLP1;RPL12;RPL36A;RPS4Y1;RPL9;MRPL10;GSPT1;RPL7;RPS17;RPL18A;RPL36;RPL38;RPL37;RPL39;RPS10;ZC3H15;EIF4B;ABCF1;PTCD3;TSFM;PABPC4;MARS2;RPL22;MRPS2;MRPL47;RPS26;AIMP1;RSL1D1;RPS28;RPS29;AGO2;RPS20;ETF1;ABCE1;RPS21;RSL24D1;MTRF1L
GO_Biological_Process_2018	mRNA transport (GO:0051028)	23/104	2.964793521450935e-06	0.0003147913121305257	0	0	3.462389887677244	44.07173312718842	NUP214;UPF2;RANBP2;UPF1;NUP205;SMG1;NCBP1;NCBP2;NUP153;CASC3;SMG7;SRRM1;WDR33;ALKBH5;KIF5C;U2AF2;ZC3H11A;SRSF2;NUP98;SRSF6;SLU7;EIF4E;SRSF10
GO_Biological_Process_2018	mRNA splice site selection (GO:0006376)	10/24	4.85379414757469e-06	0.0004970036743666195	0	0	8.666760589837512	106.04431467706708	SF3A3;PRPF39;CELF1;YTHDC1;SFSWAP;LUC7L3;SRSF6;SLU7;SRSF10;LUC7L2
GO_Biological_Process_2018	transcription, DNA-templated (GO:0006351)	52/356	4.956269328863796e-06	0.0004970036743666195	0	0	2.1008594000213514	25.661697677098296	TCERG1;CCNT2;CRCP;ELL;GTF2B;ARID4A;AHR;CDC73;PTTG1;TRPS1;GABPA;MEF2A;KLF13;NCBP1;NCBP2;VEZF1;TFB2M;ASH1L;MLF1;ETV7;NFX1;TFAM;ZNF831;IRF9;CBFB;KMT2A;RNMT;LEF1;GATA6;DDX21;BAZ2A;HIF1A;MNT;HIVEP1;MSC;RREB1;EGR1;EGR2;EAF1;PBX4;SUPT5H;USF2;NFKB1;CDK9;COPS2;BCL3;TAF4B;CEBPZ;ZNF136;RBMX;TAF3;TAF2
GO_Biological_Process_2018	mRNA-containing ribonucleoprotein complex export from nucleus (GO:0071427)	22/100	5.293099024319365e-06	0.0005164347966971056	0	0	3.437511682044485	41.76269605888006	NUP214;UPF2;RANBP2;UPF1;NUP205;SMG1;NCBP1;NCBP2;NUP153;CASC3;SMG7;SRRM1;WDR33;ALKBH5;U2AF2;ZC3H11A;SRSF2;NUP98;SRSF6;SLU7;EIF4E;SRSF10
GO_Biological_Process_2018	regulation of translation (GO:0006417)	36/213	5.537495597724051e-06	0.0005260620817837849	0	0	2.488566407800011	30.12152870736533	NUP205;RPS27L;FXR1;EIF4E;EIF4B;EIF2A;PAIP1;NUP214;RANBP2;UPF1;EIF5B;TSFM;NPM1;YTHDF3;NCBP1;NCBP2;EIF2AK2;NUP153;EIF2AK4;LARP4B;MEX3C;PUM3;PATL2;ILF3;RPS6KB1;CNOT1;AGO2;BCL3;ETF1;EIF3E;NUP98;VIM;CNOT8;EIF1B;EIF4G2;TNRC6A
GO_Biological_Process_2018	RNA export from nucleus (GO:0006405)	24/119	9.894881471574896e-06	0.0009159108233944968	0	0	3.080194181538784	35.4945959590011	NUP214;UPF2;RANBP2;UPF1;NUP205;SMG1;NPM1;NCBP1;NCBP2;NUP153;CASC3;SMG7;SRRM1;WDR33;ALKBH5;XPOT;U2AF2;ZC3H11A;SRSF2;NUP98;SRSF6;SLU7;EIF4E;SRSF10
GO_Biological_Process_2018	mRNA metabolic process (GO:0016071)	21/97	1.1200348725328936e-05	0.0010108314724609	0	0	3.36574590449634	38.36804137918836	SF3A3;NCBP1;SCAF11;CELF1;DIS3;NCBP2;AKAP8L;SUPT5H;WDR33;ERN1;ALKBH5;SFPQ;SON;AGO3;AGO4;U2AF2;PRPF3;SNRPG;SRSF2;DHX15;METTL16
